# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1266597399
# output
#   file = output_cal_pl_Ka_EPs_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2569.73,0.940149,0.110872,5,31,0,2586.55,84.7632,28.9338,214.971,27.7275,145.179,60.6625,51.4851,34.3977,49.0435,16.7721,154.83,175.581,26.3267,34.9972,46.7897,0.0473707,-1.11532,-4.32265,-3.08015,-5.28893,-2.67867,-4.66453,-3.28172,-1.06893,-4.96995,-4.22737,-0.232362,-0.782927,-4.13348,-3.98049,-4.6708,2.07714,-3.37937,1.43853,0.327809,0.0132647,0.0459523,0.00504716,0.0686542,0.0094237,0.0375635,0.343375,0.00694349,0.0145907,0.792659,0.457066,0.0160271,0.0186765,0.0093648,-34.1726,-40.9155,-43.0588,-50.1901,-41.6365,-38.9507,-55.0892,-42.1538,-38.9899,-46.752,-51.3794,-47.7296,-34.435,-43.905,-45.1036,-43.1125,-36.2228,-34.2282,-44.1749,-39.0293,-34.5637,-45.4719,-33.4663,-48.6422,-40.1215,-44.251,-37.5973,-38.2753,-31.9379,-43.2872,-38.6428,-40.4012,-48.9883,-53.9198,-36.7102,-39.364,-34.4968,-38.3475,-43.3978,-49.6879,-47.365,-49.2178,-50.7138,-48.1314,-37.5678,-30.8917,-43.1853,-40.6951,-44.8119,-32.7191,-39.4593,-45.3678,-42.9228,-35.4174,-45.702,-28.7408,-46.8121,-58.0298,-48.3361,-33.9563,-41.2742,-47.8247
-2566.92,0.936568,0.110872,5,31,0,2581.49,75.4609,47.7705,252.761,38.509,110.633,87.8361,62.3073,27.1863,47.9985,16.7514,128.839,179.585,39.8757,26.1438,122.603,0.0909175,-2.03545,-2.36826,-2.0875,-4.67713,-3.73872,-3.44756,-4.27351,-1.42214,-5.55906,-3.5329,-1.46833,-0.977255,-2.83748,-4.83459,-1.10592,2.03863,-2.88383,1.59736,0.130621,0.0936437,0.123997,0.00930573,0.0237845,0.0318231,0.0139328,0.241198,0.00385241,0.0292202,0.230309,0.376343,0.0585729,0.00794994,0.330906,-33.6889,-41.375,-40.7334,-50.6128,-41.3597,-40.447,-54.0851,-41.7453,-39.667,-49.7701,-53.1412,-46.3109,-35.0627,-43.2883,-44.9786,-43.1624,-36.5964,-34.0491,-43.6444,-39.4004,-33.8718,-44.3691,-34.404,-52.4193,-38.466,-43.1679,-36.79,-37.6925,-35.1582,-43.2435,-38.4689,-39.3018,-48.1529,-53.9353,-36.3246,-36.508,-34.4453,-37.6482,-43.3762,-51.5316,-50.2041,-50.1539,-49.9189,-48.8328,-38.3965,-32.7874,-42.5203,-40.5432,-45.8529,-34.5213,-40.9221,-44.4165,-42.1325,-36.3365,-46.0634,-28.0876,-45.7987,-55.7107,-48.1739,-33.299,-40.7316,-45.5414
-2573.46,0.74723,0.110872,5,43,0,2589.93,59.7677,38.2685,187.679,37.3629,125.451,76.0827,52.8305,36.6669,46.0482,12.8003,115.499,146.904,33.6078,33.7615,120.683,0.0615932,-2.98205,-2.24934,-3.96989,-5.08016,-3.26772,-4.82256,-2.75252,-0.0910716,-5.2834,-3.98483,-1.88002,-1.89606,-2.91214,-4.85008,-2.46341,2.03914,-3.15239,1.15435,0.0506886,0.105469,0.0188756,0.00621892,0.038093,0.00804617,0.063767,0.912952,0.00507514,0.0185956,0.152587,0.150159,0.0543592,0.00782778,0.0851445,-33.6434,-41.7269,-41.4229,-51.2878,-42.3229,-40.3629,-55.0393,-42.7113,-39.6588,-48.6089,-51.0485,-47.1039,-35.3204,-44.6912,-45.0365,-43.6808,-36.9991,-34.0593,-45.112,-37.9347,-35.0361,-45.9872,-34.8859,-50.014,-39.9794,-41.6789,-37.1181,-38.2809,-32.4461,-43.0644,-37.7675,-41.2812,-48.0614,-53.9021,-36.6824,-38.5221,-34.6548,-38.0325,-43.2608,-49.5196,-47.7082,-51.2312,-50.1817,-50.5807,-36.9963,-32.4677,-44.2783,-40.2914,-43.9343,-34.1748,-40.0851,-45.2824,-40.9331,-35.8937,-45.8805,-28.5608,-45.0076,-56.778,-47.3136,-34.8068,-41.7381,-46.4257
-2566.97,0.650654,0.110872,5,47,0,2588.89,61.0269,32.0285,241.805,38.4989,119.676,69.2133,39.592,19.7968,47.8205,17.4821,119.177,162.245,21.041,28.3404,53.5186,0.089319,-3.17924,-2.87559,-2.02448,-4.08015,-3.09615,-4.7415,-5.23041,-2.01795,-5.31972,-4.07195,-1.02099,-1.26764,-4.87155,-3.70867,-3.6169,2.04566,-3.11424,1.87743,0.0416174,0.056383,0.132062,0.0169049,0.0452228,0.00872553,0.00535132,0.132927,0.00489411,0.0170442,0.360239,0.281494,0.00766151,0.0245101,0.0268659,-32.988,-40.8553,-40.3432,-49.3998,-42.4935,-39.9402,-55.1767,-42.2855,-39.3009,-49.2119,-51.657,-47.0221,-34.5071,-42.1359,-45.3478,-43.3569,-37.1574,-34.4437,-45.1514,-38.2574,-34.2958,-44.7479,-33.848,-50.6513,-39.3126,-42.764,-36.8418,-38.2438,-32.835,-43.2362,-37.6441,-40.0086,-49.16,-54.9658,-36.5762,-37.2945,-34.6838,-38.1451,-43.5268,-50.7346,-49.0597,-50.3555,-49.5885,-50.5984,-38.5359,-31.4955,-43.5227,-41.3363,-43.5597,-32.6743,-40.6993,-44.6721,-41.3681,-35.9009,-46.9789,-28.1346,-45.3367,-57.5687,-48.5166,-34.0406,-41.2542,-46.8593
-2571.94,0.963032,0.110872,5,31,0,2586.36,84.0068,28.7678,148.428,40.2693,99.8272,65.3268,53.4242,21.982,42.2371,17.2155,95.9353,133.529,41.1262,26.7694,103.884,0.0711339,-1.33149,-3.132,-4.35398,-3.63746,-3.09199,-4.02218,-2.70222,-3.34301,-4.6767,-2.72517,-1.88806,-1.33757,-2.47293,-5.03495,-2.81993,2.2415,-3.13182,0.80903,0.264083,0.0436306,0.0128555,0.0263192,0.0454113,0.0179138,0.0670566,0.0353303,0.00930973,0.0655351,0.151364,0.262484,0.0843377,0.00650655,0.0596101,-34.3767,-41.6482,-41.9529,-50.5074,-42.6023,-39.3856,-55.0062,-43.2491,-40.7012,-47.1077,-51.5565,-47.3327,-35.7015,-45.5298,-45.8662,-43.0094,-36.9909,-35.1037,-44.855,-39.1209,-35.0694,-46.7751,-34.4972,-47.998,-39.0281,-42.6952,-37.9658,-37.8657,-31.5473,-43.0557,-38.6851,-40.8676,-47.6799,-54.5383,-37.3394,-38.2032,-34.7742,-39.2306,-43.9308,-49.9282,-47.358,-50.9065,-50.6368,-47.9832,-36.4736,-32.3337,-43.5838,-40.6702,-44.739,-33.5715,-39.9739,-44.9994,-41.8678,-36.6237,-46.6027,-28.7861,-45.2943,-54.8311,-48.46,-35.4281,-41.7879,-47.2631
-2570.74,0.990644,0.110872,5,31,0,2588.51,50.85,34.385,240.016,36.402,135.228,76.0503,61.2436,20.9372,43.9308,13.8645,110.764,194.015,21.9036,33.0685,50.3517,0.0790739,-4.21937,-3.31999,-1.91516,-3.79253,-2.56415,-4.08379,-3.38386,-3.68924,-5.26928,-4.33258,-1.28911,-0.432311,-4.67762,-3.47569,-1.91834,2.03562,-3.76865,2.15406,0.0147079,0.036153,0.147319,0.0225385,0.0769849,0.0168436,0.0339162,0.024991,0.00514734,0.0131337,0.275516,0.649008,0.00930111,0.0309404,0.14685,-33.7156,-41.1957,-41.0639,-50.0088,-42.4934,-41.0232,-55.1837,-42.0812,-38.2465,-49.04,-53.1972,-46.6628,-34.5483,-41.308,-44.8854,-43.8853,-36.6746,-34.7755,-43.7049,-38.5356,-34.676,-44.4743,-34.5419,-50.5098,-38.7537,-43.3079,-36.3996,-38.7102,-33.6392,-42.6465,-38.0545,-39.9502,-48.6408,-55.0809,-36.808,-37.912,-34.6724,-37.9819,-43.9228,-50.5592,-49.2282,-50.1166,-49.8676,-48.5999,-39.2778,-32.1472,-43.1578,-40.0206,-43.3971,-33.7984,-40.9318,-44.0504,-41.5236,-36.5528,-47.2497,-28.9558,-45.8306,-56.6175,-47.9224,-33.8511,-40.9582,-46.4831
-2568.14,0.995037,0.110872,5,31,0,2583.87,80.4679,41.0872,201.312,43.0086,115.857,79.2983,45.464,25.6904,52.3707,21.3606,143.515,135.816,27.7835,34.7096,82.4619,0.0945541,-1.34509,-2.09132,-3.07396,-4.61757,-3.13058,-3.4747,-4.0023,-1.8048,-4.74682,-1.54402,-0.813539,-1.71199,-2.38285,-3.8295,-3.36744,2.04275,-2.46319,1.05631,0.260516,0.123523,0.0462376,0.00987678,0.0436922,0.0309712,0.0182735,0.164508,0.00867921,0.213522,0.443286,0.180505,0.0922868,0.0217204,0.0344776,-34.3259,-41.1525,-41.7804,-50.3749,-41.7753,-39.6325,-54.9099,-42.7739,-40.4703,-46.362,-51.8561,-46.6045,-35.3211,-43.9767,-44.2803,-42.3001,-36.4133,-33.8654,-44.7894,-39.1606,-34.0982,-45.2037,-34.4266,-50.5814,-40.5449,-43.3773,-36.891,-37.969,-33.807,-43.2996,-38.8182,-40.2331,-48.5285,-53.5294,-36.2115,-38.2381,-34.528,-37.8542,-42.8109,-51.5758,-48.9333,-49.8376,-50.4407,-48.7128,-37.2694,-32.5423,-43.0637,-41.4919,-45.2558,-34.614,-40.778,-44.9057,-42.2013,-35.3891,-46.0612,-27.726,-45.6229,-57.6083,-48.5812,-33.3068,-40.9038,-46.8053
-2576.02,0.580439,0.110872,6,127,0,2591.04,57.596,49.3605,271.54,48.7015,134.461,75.8736,64.6848,22.3562,39.3022,16.9129,135.763,219.859,32.3072,28.2843,79.4878,0.0684484,-3.72937,-1.57937,-1.8035,-4.97093,-2.71641,-3.9904,-3.74195,-4.01877,-5.9297,-5.20866,-0.931297,-0.329774,-1.97572,-4.30702,-4.05273,2.03818,-2.53344,2.64552,0.0240079,0.206106,0.164721,0.0069367,0.0661114,0.0184924,0.0237079,0.0179751,0.00265927,0.00546901,0.394042,0.719086,0.138662,0.0134736,0.0173749,-33.6091,-40.8675,-40.8876,-52.1341,-41.8456,-40.4287,-54.5887,-41.5734,-39.9456,-51.3805,-51.8344,-46.5845,-35.186,-43.8265,-45.0686,-43.9056,-36.4882,-33.6778,-43.9572,-38.8006,-34.3795,-44.792,-34.8721,-52.8473,-40.5006,-42.2341,-36.5063,-37.4998,-35.8524,-42.8888,-38.6524,-39.6824,-49.1497,-54.5427,-36.014,-37.8856,-34.2636,-37.0856,-42.2153,-50.0627,-48.4501,-49.0631,-49.3276,-48.2371,-37.595,-32.4375,-43.2075,-40.5367,-46.0495,-34.38,-41.7256,-44.0145,-42.522,-35.739,-45.3815,-27.501,-44.8502,-57.9219,-48.5576,-34.1172,-39.7791,-45.5553
-2571.38,0.998281,0.110872,5,63,0,2587.98,53.3969,47.1306,274.025,47.2045,138.853,79.8729,61.0228,20.5784,40.7122,15.7452,132.015,211.959,26.5289,29.4002,69.759,0.0642029,-3.8798,-1.89722,-2.29973,-4.42216,-3.33672,-4.41001,-3.97712,-3.40733,-6.06672,-4.90657,-1.341,-0.397834,-2.46097,-5.14506,-4.36266,2.01383,-2.75508,2.57291,0.020655,0.149984,0.100286,0.0120083,0.0355534,0.0121551,0.0187394,0.0331297,0.00231876,0.00739786,0.261585,0.671774,0.0853521,0.00582815,0.0127444,-33.3842,-40.6182,-40.8415,-50.1008,-42.2958,-40.3245,-54.9537,-41.7822,-39.3494,-52.6502,-51.0766,-46.0976,-34.6719,-43.5076,-45.3931,-43.3219,-36.5529,-33.5136,-44.3851,-38.3016,-33.9414,-45.1939,-34.5759,-51.9218,-39.6861,-42.1734,-36.5916,-37.916,-34.8677,-42.8969,-37.8113,-39.963,-49.1632,-54.5547,-35.7524,-36.7534,-34.3977,-37.5633,-42.7567,-50.386,-48.9472,-50.1763,-48.9601,-49.765,-38.1517,-31.8969,-43.5279,-40.7965,-46.149,-32.9299,-40.0463,-45.5855,-41.7615,-35.5802,-45.7786,-27.7427,-45.5066,-58.8215,-47.5541,-33.9003,-40.2463,-45.1119
-2576.52,0.575642,0.110872,5,63,0,2595.14,39.4748,43.3579,270.55,37.7789,147.893,78.5847,64.6697,23.1928,37.9713,17.067,135.546,217.527,25.626,29.7578,82.855,0.0559653,-4.24702,-2.42872,-2.05142,-4.1797,-1.94129,-4.0413,-3.48613,-3.07499,-5.99399,-5.30354,-1.04364,-0.804998,-2.70223,-5.05855,-2.8849,2.0059,-3.12965,2.13081,0.0143068,0.0881493,0.128552,0.0153032,0.143518,0.0175746,0.0306193,0.0461899,0.00249369,0.00497395,0.352171,0.447089,0.0670556,0.00635476,0.0558603,-33.2586,-40.5842,-41.6755,-50.2097,-42.2938,-40.6633,-54.7269,-41.7876,-38.3767,-51.3963,-51.46,-46.4968,-34.9208,-42.8696,-44.7038,-43.7792,-36.6677,-34.0179,-44.174,-38.8253,-34.422,-45.536,-34.4408,-51.8737,-38.5175,-42.2973,-36.7639,-39.2819,-34.047,-43.4352,-38.6442,-40.8323,-48.9975,-54.8227,-36.7994,-36.6619,-34.4957,-37.3732,-44.174,-49.658,-48.788,-49.9074,-49.6846,-48.212,-40.3195,-32.244,-43.8801,-40.4998,-43.8549,-34.0651,-40.2252,-44.5734,-41.8219,-36.5273,-46.8424,-28.834,-46.2411,-57.0655,-47.5562,-34.1409,-40.3615,-45.6483
-2568.58,0.824089,0.110872,5,31,0,2595.44,100.958,37.5126,222.376,31.7314,113.753,64.658,48.88,28.5812,48.8913,11.6604,122.939,195.504,26.267,30.7762,93.544,0.0686499,-0.979659,-2.98555,-3.07611,-4.5653,-2.41672,-4.01876,-3.43182,-1.62872,-5.14262,-2.39016,-1.47537,-0.908569,-2.57693,-4.06072,-2.51309,2.23185,-3.15256,1.14017,0.375439,0.0505116,0.0461385,0.0104068,0.0892133,0.0179753,0.0323281,0.19618,0.00584234,0.091615,0.228693,0.403101,0.0760069,0.0172366,0.0810176,-33.7838,-42.1684,-42.8389,-49.9684,-41.6348,-39.169,-54.2532,-43.0877,-39.4136,-50.4298,-52.4644,-47.0539,-35.0029,-45.4036,-45.8213,-43.6349,-35.5822,-33.7813,-43.5676,-39.159,-34.1339,-44.952,-34.0647,-51.3112,-39.3555,-43.6427,-36.875,-38.6443,-32.245,-43.4499,-38.6262,-40.0008,-48.5982,-54.5124,-36.2552,-37.9488,-34.5723,-37.8904,-43.3567,-50.3935,-49.1528,-49.2484,-50.3724,-47.811,-37.6414,-31.4154,-43.2103,-40.5742,-44.861,-32.5343,-40.7318,-44.2742,-42.3558,-36.1284,-46.2585,-28.3775,-46.3386,-57.5611,-49.6649,-32.8101,-40.0329,-46.687
