# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1442895088
# output
#   file = output_cal_g_6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2597.84,0.893132,0.518865,3,7,0,2605.29,54.9944,31.0673,170.595,36.7602,112.324,74.0825,54.6939,15.947,62.4941,15.8274,73.9599,96.3234,27.1976,31.8798,76.1845,0.278971,0.205303,-34.8301,-42.5487,-41.6445,-50.7962,-42.2475,-40.6412,-55.3266,-43.0104,-41.3741,-46.8749,-52.4681,-45.7499,-35.3127,-41.8243,-45.3882,-43.7299,-37.2327,-36.0159,-44.9307,-41.4139,-35.3989,-45.452,-35.4233,-52.0134,-38.8543,-45.2282,-37.5443,-38.7158,-32.6961,-43.4465,-39.1106,-40.3914,-49.0332,-54.9469,-37.0222,-37.5278,-35.5657,-38.9508,-44.1249,-52.4159,-52.3307,-50.4808,-49.3341,-51.3528,-38.5686,-33.0936,-42.653,-41.3791,-47.2904,-34.5815,-42.0919,-44.7886,-41.0964,-37.1241,-47.9512,-27.8651,-45.53,-57.0231,-47.3655,-33.14,-42.2511,-44.7963
-2598.82,0.935968,0.518865,3,7,0,2602.85,57.9713,27.7532,175.525,37.7003,102.243,66.7298,43.9777,20.4784,53.5622,13.6091,85.625,83.4124,20.8058,27.7724,53.6172,0.234578,0.210482,-35.1973,-42.8396,-42.7273,-50.8712,-41.9245,-39.5652,-55.7042,-43.8858,-41.2562,-46.0515,-53.2628,-45.9266,-35.5534,-44.2995,-45.5034,-43.0082,-36.6287,-35.5767,-44.8654,-41.3949,-35.2736,-45.7452,-34.4157,-51.7425,-40.5177,-45.2505,-37.1858,-38.1466,-32.0417,-43.0114,-39.5555,-39.5954,-49.2202,-54.7562,-36.5097,-38.7602,-34.6775,-38.8647,-43.7546,-54.9852,-51.2273,-49.6799,-50.3881,-48.9661,-38.2249,-32.3679,-43.5929,-41.4351,-48.2279,-34.9526,-42.5182,-44.144,-41.0564,-36.3583,-47.3161,-27.8537,-44.5403,-59.079,-47.6392,-33.3667,-41.0238,-45.0706
-2600.89,0.732726,0.518865,3,7,0,2608.63,65.2717,26.4534,177.053,32.1485,96.8864,70.1704,52.008,15.2059,58.7095,12.0406,78.3129,85.8386,23.2569,27.2019,73.8177,0.227146,0.197436,-34.697,-43.2949,-42.7143,-49.5412,-41.9925,-39.8435,-55.3614,-43.8099,-41.7316,-47.124,-52.5241,-46.2813,-35.6591,-43.6433,-46.0421,-43.4369,-36.5806,-35.6435,-45.2889,-41.1537,-34.8833,-45.6952,-34.5324,-51.0375,-38.8252,-44.6045,-37.4622,-38.2548,-32.2006,-43.0177,-39.8435,-40.152,-48.8186,-54.9667,-36.6716,-37.4233,-34.795,-38.9786,-44.0779,-53.4291,-52.4948,-50.4809,-50.0612,-51.0244,-38.7304,-32.3366,-43.36,-41.3583,-48.0073,-34.228,-41.3064,-44.9138,-41.3749,-36.8741,-47.6518,-28.1649,-45.254,-58.4627,-48.4874,-33.2566,-41.7542,-45.4389
-2603.14,0.712893,0.518865,3,7,0,2610.63,42.6376,28.3931,174.913,38.7278,93.4254,62.5365,64.3978,20.9854,58.4322,19.5248,79.9045,92.446,27.7422,30.6693,54.3331,0.264725,0.204134,-35.2176,-42.7855,-43.244,-51.1473,-42.352,-39.538,-55.833,-43.4991,-40.5057,-46.0673,-52.8033,-45.8891,-35.2317,-43.2116,-44.8657,-43.4362,-37.2179,-36.1641,-44.661,-42.1379,-35.3924,-46.2789,-34.9018,-52.5016,-39.2595,-45.4052,-37.7988,-38.4732,-32.8143,-43.5996,-40.4826,-40.6416,-49.5914,-55.0847,-37.1395,-37.9823,-35.1389,-38.9709,-44.0876,-53.1534,-51.0346,-49.222,-49.129,-49.4497,-38.9225,-32.5959,-43.061,-41.4745,-47.9586,-34.5204,-42.17,-44.4048,-41.5255,-36.5928,-47.5162,-28.1458,-46.1741,-57.6835,-47.4781,-33.919,-41.602,-45.2901
-2596.63,0.876444,0.518865,2,3,0,2607.37,44.4251,27.8605,173.848,38.786,93.8843,68.7334,54.5845,19.7357,59.2001,16.0723,82.6294,87.5839,26.6442,29.6476,55.7415,0.256435,0.205856,-34.843,-42.8541,-42.6274,-50.7783,-42.3953,-39.855,-55.6747,-43.5976,-40.9382,-46.2078,-53.0007,-45.8966,-35.5152,-43.2759,-44.8078,-43.0559,-37.077,-35.8392,-44.9747,-41.6927,-35.2024,-45.9005,-34.7382,-52.108,-39.4275,-45.1135,-37.5056,-38.2403,-32.2768,-43.4438,-39.9324,-40.3241,-49.302,-54.7764,-36.8325,-37.7108,-34.9536,-39.0111,-44.0023,-53.4644,-51.5176,-49.8103,-49.5065,-50.0901,-38.2671,-32.3695,-42.8896,-41.4818,-48.17,-34.5859,-41.5846,-44.6203,-40.902,-36.4349,-47.2109,-27.8971,-45.5376,-58.0946,-46.9764,-33.6062,-41.5701,-45.211
-2599.49,0.78083,0.518865,3,7,0,2605.17,60.6183,34.3609,184.952,38.3826,117.584,77.2707,48.113,16.4091,66.4664,12.4402,84.6608,98.7297,24.7451,31.1169,52.1392,0.255327,0.216731,-34.7491,-42.7567,-41.8326,-50.7092,-42.0905,-40.4307,-55.1618,-43.3215,-40.8115,-47.5474,-53.3376,-45.6152,-35.3255,-43.5274,-45.3889,-43.5526,-36.5076,-35.2857,-44.5809,-41.5529,-35.081,-44.8721,-34.9171,-53.7603,-40.0249,-45.8696,-37.1063,-38.2567,-32.339,-43.0804,-39.0167,-39.5281,-49.1746,-54.5932,-36.3247,-37.8814,-35.0848,-38.4181,-43.5996,-54.7641,-53.9883,-50.3065,-49.6183,-51.6115,-38.1845,-32.7793,-42.4952,-41.1166,-48.7349,-34.5646,-42.2857,-44.6129,-40.9353,-36.6773,-47.474,-27.6098,-45.1542,-58.4765,-47.4864,-32.3369,-41.5087,-44.8045
-2602.17,0.751048,0.518865,3,7,0,2610.91,58.8028,31.2047,177.114,34.505,111.898,64.2508,49.6199,21.5642,61.5759,11.5773,87.6056,97.7455,30.6036,24.8092,58.1111,0.299075,0.209078,-35.4836,-43.9051,-41.8547,-51.4106,-42.2974,-40.193,-55.6375,-43.3883,-41.4527,-45.6102,-53.9018,-46.5305,-35.5408,-43.2601,-45.9485,-43.4201,-36.7695,-35.7396,-44.5122,-42.3682,-35.1017,-44.6672,-34.5884,-52.5581,-39.7386,-45.7857,-38.0044,-38.506,-32.3945,-43.4914,-39.8506,-39.5595,-49.8501,-54.3915,-36.7553,-38.6108,-35.4507,-38.6196,-44.3058,-53.8389,-51.8212,-49.0626,-48.8755,-48.947,-38.3525,-32.7041,-41.9396,-41.2208,-47.6211,-34.4761,-43.0246,-44.0405,-41.6648,-36.954,-48.0141,-28.167,-45.3905,-58.3007,-48.2088,-32.6303,-41.543,-45.0787
-2601.99,0.984124,0.518865,3,7,0,2606.08,52.0037,30.326,180.189,42.9497,102.735,82.5176,51.8308,15.9368,58.7807,20.9182,74.894,86.8952,22.1812,34.799,52.0663,0.231725,0.214057,-34.5986,-41.6865,-42.618,-50.5652,-42.3115,-40.3675,-55.8549,-43.7703,-40.7335,-47.4536,-52.4983,-44.8876,-35.6431,-43.8559,-44.5868,-43.2985,-37.5273,-35.8449,-45.3776,-40.4292,-35.5716,-46.6895,-35.3279,-52.3272,-39.9527,-44.6282,-36.7678,-38.0897,-32.7422,-42.8179,-38.5581,-40.2062,-48.3453,-55.2652,-36.7217,-37.7434,-34.8338,-39.1173,-43.6157,-53.9752,-52.8991,-51.5018,-50.5159,-52.1221,-38.1492,-32.8929,-44.2014,-41.743,-48.1936,-35.252,-41.7257,-44.9626,-40.2765,-36.6187,-47.2205,-27.5487,-44.7076,-57.8237,-46.5266,-34.0942,-41.8471,-45.0126
-2599.61,0.99028,0.518865,3,7,0,2607.9,58.1722,27.3896,163.078,32.3724,96.6077,58.3066,47.7786,19.0736,54.4531,11.8232,75.3488,86.544,33.7227,27.828,47.2594,0.262277,0.216442,-35.5245,-43.387,-43.0058,-51.4798,-42.6039,-39.4588,-55.6176,-43.4603,-40.9131,-45.5544,-53.0554,-46.5703,-35.1907,-42.4622,-46.0343,-43.8764,-36.4258,-36.0022,-44.2379,-42.038,-35.1956,-45.167,-34.6754,-51.3265,-39.8095,-45.1558,-37.9946,-38.2566,-32.0203,-43.4545,-39.8643,-40.1964,-49.7152,-54.5935,-36.9456,-38.9263,-35.5015,-39.0006,-44.3554,-53.4129,-51.1816,-48.8617,-49.1915,-48.9853,-37.8483,-32.6621,-42.7824,-40.8536,-47.2496,-33.9763,-42.4474,-44.4027,-41.7778,-37.1311,-47.7942,-28.0879,-45.7118,-57.9918,-48.1312,-33.2581,-41.7252,-45.4563
-2601.69,0.877231,0.518865,3,7,0,2609.11,58.0418,27.9834,172.499,31.5629,96.495,72.0262,42.625,16.7553,56.8365,20.223,84.9276,85.2594,28.7953,33.9801,44.8685,0.278968,0.212921,-34.9614,-42.3843,-42.6379,-50.2037,-42.4966,-39.4739,-56.1569,-43.5402,-40.4371,-45.1646,-52.2133,-45.5844,-35.1071,-42.3192,-45.2617,-42.8468,-37.2887,-36.1197,-45.2758,-41.3963,-35.0523,-45.9512,-35.0973,-50.3339,-40.1298,-45.0342,-37.5454,-38.815,-32.3093,-43.5998,-38.8487,-40.8335,-49.7186,-54.7223,-36.934,-38.7168,-35.7306,-39.2916,-44.8401,-53.6791,-52.3716,-50.1806,-49.6307,-50.3672,-38.3764,-32.7846,-43.4167,-41.7669,-46.8296,-34.5452,-41.9646,-45.3853,-40.9341,-37.2563,-48.1094,-28.0008,-45.6562,-58.2049,-47.2607,-33.7806,-42.2566,-45.5202
-2601.91,0.942256,0.518865,3,7,0,2609.69,59.5704,33.5853,178.158,47.7927,116.882,67.7361,46.6262,17.5391,58.3881,13.734,76.8827,93.6584,24.9158,24.9861,62.1409,0.264109,0.227622,-35.0182,-43.0482,-41.3438,-52.3861,-41.8587,-40.3745,-55.2912,-43.5147,-41.4242,-46.8308,-53.7201,-45.7067,-35.441,-44.066,-45.7213,-43.7773,-36.9784,-35.6496,-44.4001,-41.7534,-35.8583,-45.228,-35.0678,-53.8263,-41.0091,-45.9327,-37.5261,-37.7646,-32.8928,-43.1977,-39.06,-38.6634,-48.9738,-55.1348,-36.621,-38.5297,-35.1237,-38.6459,-43.1521,-54.8694,-52.5348,-49.5378,-49.742,-49.3409,-37.2881,-33.0199,-42.5141,-41.4021,-48.999,-35.3097,-43.9559,-43.7179,-41.5697,-36.6705,-47.4359,-26.8239,-43.8214,-58.1498,-47.6796,-32.6398,-41.1203,-44.3579
-2602.16,0.775658,0.518865,3,7,0,2614.25,47.4112,26.9531,169.608,27.1511,86.5008,74.5105,58.5879,19.5561,57.1157,14.564,73.6234,83.8408,20.789,25.5467,55.7559,0.266861,0.212445,-34.1918,-43.7011,-41.9418,-49.7137,-42.5173,-40.7699,-56.1063,-44.0644,-41.3801,-46.3191,-53.1407,-45.7955,-35.8414,-43.0207,-45.7012,-43.2521,-37.6971,-36.2689,-45.6868,-41.2842,-34.8508,-45.9551,-34.7594,-50.6476,-37.8203,-44.824,-37.735,-39.1569,-32.2936,-43.1091,-39.2906,-40.1749,-48.6937,-55.4034,-37.2822,-37.5304,-35.4293,-39.3168,-44.8501,-52.612,-51.4273,-51.6374,-50.2322,-50.5242,-39.5281,-32.8061,-43.2201,-41.6941,-46.3822,-34.1926,-41.6187,-44.5893,-39.9811,-37.2226,-48.2654,-28.6708,-45.2083,-56.8903,-47.039,-33.6006,-42.169,-45.2698
-2602.17,0.98526,0.518865,3,7,0,2609.91,51.6959,29.3705,163.75,29.2127,117.256,65.6303,40.5567,16.7291,49.9162,14.4419,71.0177,86.0488,16.9748,32.6172,81.1564,0.220555,0.221562,-35.5262,-42.0535,-43.167,-50.9478,-41.7012,-39.9301,-55.2758,-43.5803,-41.6401,-46.9489,-52.147,-45.9402,-35.4053,-43.3061,-45.9638,-43.683,-36.7632,-36.0562,-45.0171,-41.0622,-35.7744,-46.2516,-34.7033,-52.2833,-38.9691,-45.4569,-37.3151,-39.0438,-31.2709,-43.0308,-38.9206,-40.2091,-48.6904,-55.2811,-37.0261,-38.0183,-35.2779,-38.9502,-44.1369,-53.9017,-49.4531,-50.5008,-51.4818,-50.039,-38.935,-33.0289,-44.7898,-41.2679,-46.2187,-34.1951,-42.8304,-44.2638,-40.9845,-36.7932,-48.4833,-28.2231,-45.0837,-57.4541,-47.4812,-33.4943,-41.9215,-44.5215
-2601.13,1,0.518865,3,7,0,2606.32,50.2005,27.0397,158.708,40.1788,80.0773,66.3278,47.5246,16.139,52.4095,15.5765,76.5629,89.3261,37.8062,25.3504,45.9374,0.274118,0.196182,-34.1936,-42.7576,-42.2596,-51.4813,-42.8676,-40.0314,-55.8751,-43.5016,-40.9843,-45.5141,-53.3864,-46.2081,-35.4965,-41.8313,-45.4297,-43.6335,-37.3636,-36.6456,-44.6963,-41.3318,-35.7719,-45.595,-35.3248,-51.0431,-40.4351,-44.1682,-37.9166,-38.4722,-32.7504,-43.8088,-39.4784,-40.1434,-49.4194,-54.8129,-37.6289,-38.5893,-35.5647,-39.4632,-44.5986,-52.4455,-51.7535,-49.5275,-49.1847,-49.1908,-37.8125,-33.237,-42.5821,-41.2389,-46.6466,-35.7823,-42.5023,-44.2875,-41.1946,-37.5256,-47.8812,-27.4822,-44.9772,-57.1209,-47.4121,-33.7012,-42.0045,-45.659
-2600.04,0.896322,0.518865,3,7,0,2606.06,50.8976,27.7008,159.351,32.1001,113.414,63.8921,44.89,18.2996,54.401,12.023,72.218,76.7687,18.9066,30.7507,58.376,0.208191,0.204446,-35.7123,-42.2608,-43.6497,-50.589,-42.1719,-40.0053,-55.5535,-43.7573,-41.3899,-47.1119,-53.0781,-46.486,-35.7363,-43.5653,-45.6554,-43.378,-36.4922,-35.4182,-45.0133,-41.4843,-35.2983,-46.0115,-34.443,-51.3732,-39.0601,-45.496,-37.4333,-38.2404,-31.1818,-43.0078,-40.0106,-40.178,-48.9276,-54.9151,-36.5584,-37.9548,-34.8048,-39.066,-43.6446,-54.3441,-50.2935,-50.344,-51.0326,-50.5656,-38.0761,-32.2621,-43.9824,-41.2886,-48.1364,-33.4408,-40.8849,-44.8332,-41.2258,-36.1923,-46.9787,-28.1215,-45.507,-58.1754,-47.2582,-33.5677,-41.5535,-45.4198
-2603.2,0.940534,0.518865,3,7,0,2607.56,47.8489,24.2042,146.852,32.5211,82.9295,57.8982,48.467,14.6203,55.9497,16.8361,61.0264,78.4149,27.9893,24.9307,65.1868,0.268905,0.200177,-34.7332,-43.0531,-42.6204,-50.4038,-42.9164,-40.2025,-56.1982,-43.7687,-41.5212,-45.9945,-52.5795,-46.6129,-35.4512,-41.1863,-46.0179,-43.5943,-37.8165,-36.3446,-45.5816,-42.0663,-35.3086,-46.3435,-35.1022,-49.6371,-38.4851,-45.0024,-38.5427,-38.6669,-31.7922,-44.0982,-40.1694,-40.801,-49.3877,-55.3279,-37.5063,-37.5,-35.9638,-39.7118,-44.5555,-51.5145,-51.1022,-49.9235,-49.4573,-50.2881,-37.3884,-32.6623,-42.8132,-42.0947,-47.1203,-33.4875,-41.1566,-45.2732,-41.3984,-37.2331,-47.8782,-27.4369,-45.5652,-56.8334,-47.6497,-34.1215,-42.466,-45.6498
-2601.82,0.838658,0.518865,3,7,0,2614.87,49.9795,30.4855,151.276,31.6119,87.0466,58.3488,48.5942,19.2764,52.4863,10.885,71.1297,76.9619,25.1172,33.1127,60.1586,0.237164,0.198204,-35.6364,-42.5536,-43.6073,-51.3847,-42.5021,-40.2457,-55.6659,-43.6087,-41.6317,-46.1125,-53.5225,-46.4006,-35.4566,-42.037,-45.7681,-44.028,-36.6827,-35.863,-44.4944,-42.2773,-35.0613,-45.9827,-34.9875,-50.1041,-39.4708,-45.9812,-37.6616,-38.7461,-32.3464,-43.5718,-40.1341,-40.6152,-48.6293,-54.6794,-36.9718,-38.7005,-35.6261,-39.1269,-44.2604,-53.4006,-50.899,-49.4619,-50.3933,-49.0935,-38.1067,-33.044,-43.3556,-40.9856,-47.5169,-33.8492,-41.2469,-44.956,-41.2735,-36.8362,-46.952,-27.7879,-46.1783,-57.0412,-46.7154,-33.7513,-41.7882,-44.9922
-2601.94,1,0.518865,3,7,0,2607.76,55.6689,24.7998,161.584,30.7375,90.3654,64.8326,41.4217,17.2787,46.8188,10.1697,64.9324,81.6427,21.1249,24.0771,72.3442,0.218974,0.219412,-34.6801,-43.443,-42.6985,-51.0074,-42.3548,-40.071,-55.4115,-44.1407,-42.294,-46.9726,-52.9182,-46.4222,-35.9829,-43.7038,-46.5915,-44.0877,-36.7365,-36.4468,-45.1017,-40.6229,-35.7926,-45.8222,-34.6469,-51.2264,-39.0189,-44.0677,-37.6269,-38.5642,-31.4569,-42.7624,-38.9775,-39.6471,-48.2775,-55.5413,-37.3219,-38.194,-35.1286,-39.3786,-44.3318,-52.9596,-49.6936,-50.5184,-51.1169,-49.2812,-38.2406,-32.8685,-44.2748,-41.0838,-45.8524,-34.8347,-42.9705,-43.7152,-40.6196,-37.2606,-48.438,-28.1287,-44.0318,-57.4944,-48.0014,-33.5343,-41.7051,-44.9573
