# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1280762784
# output
#   file = output_cal_pl_Ka_EPs_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2577.48,0.920414,0.141125,5,31,0,2596.57,94.7044,40.5455,275.43,35.457,102.67,74.9957,59.4205,24.3369,53.018,14.2413,102.772,108.426,46.5344,29.2151,97.2955,0.10427,-0.779898,-1.8745,-0.820506,-2.93117,-3.17805,-3.21273,-2.8755,-2.25706,-4.52396,-2.97102,-1.23163,-1.80179,-1.70881,-3.37148,-2.55645,2.22475,-2.07192,1.26445,0.458453,0.153431,0.440209,0.0533344,0.0416667,0.0402465,0.0563881,0.104658,0.010846,0.0512512,0.291816,0.165004,0.181081,0.0343388,0.0775794,-34.7442,-42.2208,-40.5353,-49.2571,-41.9132,-40.6066,-54.9865,-42.4045,-41.3964,-48.4496,-53.1913,-47.14,-35.9077,-42.3612,-45.6562,-43.3887,-37.0572,-34.5205,-44.5005,-39.5016,-33.6954,-45.0674,-34.9882,-48.6852,-38.4405,-43.221,-37.8664,-37.8592,-36.2392,-42.9909,-39.0646,-39.7289,-47.6789,-54.6915,-36.0935,-37.5119,-35.3088,-38.3352,-44.2486,-51.9833,-50.0112,-50.4586,-50.3477,-49.0119,-37.5839,-32.4582,-42.0571,-41.099,-45.3235,-33.4707,-38.8555,-45.4296,-42.3028,-36.9902,-46.2919,-28.4895,-46.9142,-56.2697,-48.3176,-34.3027,-41.6297,-46.3668
-2575.1,0.981035,0.141125,5,31,0,2595.79,93.7408,43.0206,274.728,52.1013,106.696,89.3814,57.2388,25.7684,42.9067,13.8771,143.399,216.353,37.7526,29.8034,92.9493,0.0753549,-0.909058,-1.50533,-1.6989,-3.29958,-2.59799,-2.66225,-2.60937,-1.97724,-4.60914,-2.61824,-0.362207,-0.118267,-1.40716,-3.32579,-1.30447,2.54792,-2.25405,0.952918,0.402904,0.221945,0.182885,0.0368988,0.074423,0.0697913,0.0735808,0.138451,0.00996043,0.072931,0.696138,0.888459,0.244837,0.0359443,0.271315,-33.5056,-42.0586,-41.9234,-50.3972,-42.3533,-40.1666,-54.5663,-42.4035,-39.6143,-49.9719,-53.264,-46.5031,-35.2046,-43.0602,-44.438,-44.1123,-36.0011,-33.9808,-43.6237,-38.6304,-34.4408,-44.9403,-35.1213,-52.0355,-40.3741,-41.5336,-36.214,-37.5785,-36.2011,-43.3283,-38.4394,-39.7734,-49.0943,-54.5199,-36.4013,-37.9817,-34.0295,-37.3185,-42.8303,-50.3296,-48.6487,-49.1444,-50.3091,-47.0976,-37.7217,-32.6924,-43.2731,-40.5267,-44.6021,-37.2361,-42.0529,-43.643,-41.8413,-36.794,-46.592,-27.8434,-44.545,-58.6743,-48.9817,-33.3938,-39.7518,-45.9105
-2574.16,0.994563,0.141125,5,31,0,2593.51,91.7164,43.3103,274.254,54.8539,114.409,90.4771,56.8273,25.3008,46.3231,14.7219,139.053,217.962,35.2774,27.7209,90.8666,0.0765142,-0.943549,-1.49797,-1.84835,-3.24505,-2.49483,-2.68237,-2.73914,-2.08328,-4.81856,-2.36622,-0.639117,-0.186238,-1.74341,-3.80613,-1.7001,2.70687,-2.1833,0.896263,0.389244,0.223584,0.157497,0.0389668,0.0825101,0.0684006,0.0646262,0.124521,0.00807838,0.0938351,0.527758,0.830076,0.174922,0.0222341,0.182665,-33.6912,-42.0192,-41.9222,-50.2906,-42.6123,-40.0101,-54.1643,-42.6389,-39.8686,-52.8692,-53.0247,-46.5249,-35.5433,-44.3911,-44.9034,-43.693,-35.7874,-33.4529,-44.0699,-38.8077,-34.0557,-44.8723,-34.4507,-53.4319,-39.8535,-41.4302,-36.4817,-37.0074,-34.7993,-43.3988,-38.3965,-39.7573,-49.1166,-54.3183,-35.8244,-36.8664,-33.6923,-37.6055,-42.5486,-50.7346,-49.7033,-49.6434,-49.7307,-48.3878,-36.5621,-31.8744,-42.9429,-40.7693,-46.1641,-35.0932,-40.9587,-44.3322,-42.0739,-36.0627,-45.853,-27.836,-45.1061,-59.2094,-49.4065,-33.5753,-39.5812,-46.2305
-2573,0.873223,0.141125,5,63,0,2594.98,129.816,37.5207,272.886,44.5723,111.207,92.0493,60.0384,31.2806,50.2291,17.2319,131.376,192.95,43.2687,29.634,64.2963,0.0766189,-0.0404552,-2.2606,-1.43616,-3.63052,-3.20881,-2.9044,-2.78028,-1.06242,-5.05663,-2.49486,-0.646302,-0.0480709,-1.79961,-3.45189,-2.72561,2.26838,-1.89035,1.3208,0.960352,0.104288,0.23784,0.0265025,0.0404045,0.0547815,0.0620214,0.345617,0.006367,0.0825083,0.52398,0.953066,0.165363,0.0316856,0.0655061,-34.0949,-41.7904,-40.912,-49.1934,-42.3476,-40.6802,-54.7961,-41.8336,-40.0158,-49.7965,-53.1777,-46.6126,-35.3486,-41.5702,-44.9092,-43.1199,-36.4474,-33.6057,-43.7572,-38.5434,-33.4532,-44.4433,-34.5888,-50.3421,-39.694,-41.8466,-36.7782,-37.2565,-35.1134,-42.8333,-38.5433,-39.6686,-48.7233,-53.7872,-35.5254,-38.0764,-34.2761,-37.8511,-43.1433,-50.3627,-50.0366,-50.2221,-49.2918,-49.285,-36.8134,-32.2059,-42.3396,-41.0175,-45.7514,-34.6826,-39.8744,-45.1212,-42.2326,-36.3366,-46.134,-28.4308,-45.9569,-57.5007,-49.2922,-33.7472,-40.5809,-47.0437
-2564.59,0.878722,0.141125,5,31,0,2588.15,60.6798,36.4885,264.067,49.6798,172.601,82.4776,43.6702,27.8105,48.7083,17.2019,130.972,192.177,36.3071,29.9278,80.0942,0.0617451,-3.85121,-3.60296,-2.08293,-3.26147,-1.78254,-3.67998,-4.18288,-2.25498,-5.52007,-3.88169,-1.22226,-0.676683,-1.59402,-4.70691,-3.01238,2.08271,-3.28597,1.4767,0.021254,0.027243,0.124565,0.0383321,0.16821,0.0252234,0.0152544,0.104876,0.00400556,0.020616,0.294563,0.5083,0.203108,0.00903264,0.0491747,-33.9704,-40.0534,-40.4243,-49.4628,-42.1319,-40.4789,-54.6281,-41.5226,-39.4526,-50.694,-53.1047,-46.7949,-34.8077,-42.5344,-45.205,-43.0385,-36.3651,-33.7358,-43.6777,-39.0928,-34.2692,-45.0347,-34.0014,-50.9754,-39.1184,-43.5826,-36.9157,-37.8429,-32.5898,-43.0632,-38.2678,-39.5114,-48.0491,-54.2214,-35.8418,-37.3144,-33.958,-38.0088,-43.4165,-51.6357,-51.3655,-49.8004,-49.8307,-48.5235,-38.4357,-31.12,-42.7584,-41.485,-46.2875,-33.6084,-39.1486,-45.3553,-42.2138,-35.8186,-46.3664,-28.3413,-46.0125,-57.8027,-48.4342,-33.5843,-40.3313,-46.2959
-2569.89,0.810036,0.141125,5,31,0,2582.82,55.5161,32.0044,270.132,41.0212,175.386,77.2817,44.361,27.7735,41.6731,11.0889,144.846,198.442,41.514,24.9639,65.5223,0.065026,-3.62463,-3.50094,-1.8452,-3.73585,-2.27526,-4.03289,-3.82523,-1.34943,-5.50014,-4.40762,-0.107784,-0.407134,-2.11296,-4.45205,-2.55119,2.07634,-2.39009,1.63354,0.026659,0.0301691,0.157994,0.0238529,0.10277,0.017723,0.0218135,0.259388,0.00408619,0.0121842,0.897821,0.665555,0.120879,0.0116546,0.0779887,-33.3562,-41.4022,-40.4169,-50.0252,-42.4432,-40.4909,-54.7593,-41.7345,-38.7672,-49.1181,-53.0625,-47.6418,-34.9525,-42.0943,-45.3118,-43.7462,-36.3276,-34.3616,-43.5561,-38.7456,-34.9756,-44.2694,-33.7414,-50.5667,-39.1703,-42.4966,-36.84,-37.8694,-32.9043,-43.2582,-38.0067,-39.543,-49.0358,-54.4136,-36.6783,-37.5977,-34.2031,-38.0122,-43.7668,-50.8277,-48.9543,-49.6752,-49.8245,-48.2825,-38.6455,-31.3755,-42.9186,-40.8973,-44.5049,-34.3881,-39.8179,-44.7284,-42.1692,-36.275,-47.1312,-28.6649,-45.1147,-58.1923,-48.1149,-33.0458,-40.5948,-46.5237
-2568.5,0.94231,0.141125,5,31,0,2585.04,69.0955,38.3966,262.818,44.7884,141.034,77.497,55.1661,22.9555,48.515,16.7265,148.63,185.852,35.4414,36.9167,78.0158,0.0715379,-2.92127,-2.62111,-2.22295,-4.42135,-1.37947,-4.20464,-4.807,-3.50046,-5.38958,-4.10064,-0.968978,-0.654957,-2.18794,-4.6349,-2.61252,2.04507,-2.15644,2.88699,0.0538655,0.0727223,0.108289,0.012018,0.251711,0.0149261,0.00817236,0.0301835,0.00456388,0.016562,0.379471,0.519464,0.112148,0.00970703,0.0733493,-34.1143,-40.67,-41.7056,-49.7575,-42.2635,-39.6966,-54.8764,-41.8286,-39.1969,-48.8635,-51.5373,-46.4538,-34.3553,-42.3317,-44.8008,-43.0878,-36.2646,-33.9017,-44.3242,-38.5199,-33.7455,-45.4731,-33.9096,-50.513,-39.7618,-42.4411,-36.5485,-37.524,-34.8272,-42.8815,-38.1264,-40.6479,-48.4131,-53.8983,-36.0897,-37.3955,-34.0886,-37.5416,-43.0448,-51.1971,-50.1711,-49.3831,-49.6318,-48.5958,-39.0072,-31.7807,-43.6344,-41.0304,-45.3628,-33.8449,-40.1952,-45.1261,-41.8319,-35.4051,-45.7996,-27.9792,-45.8254,-58.1767,-48.22,-34.3547,-40.4087,-46.2518
-2565.85,0.963332,0.141125,5,31,0,2579.62,97.3388,35.454,227.316,36.3842,109.358,71.0827,49.4861,27.3964,46.5629,18.1038,149.475,212.879,28.9664,29.9471,93.0907,0.0551707,-1.91462,-3.17625,-3.07166,-4.80955,-2.43632,-3.8154,-4.16221,-1.50889,-5.32314,-3.54026,-0.37671,-0.230792,-2.98219,-4.35997,-3.04318,2.10167,-3.58846,1.07502,0.147398,0.0417419,0.046344,0.0081515,0.0874818,0.0220288,0.0155731,0.221156,0.00487741,0.0290058,0.686115,0.793905,0.0506819,0.0127787,0.047683,-33.6621,-41.0892,-42.5946,-49.7371,-41.2347,-38.6343,-54.3825,-42.1974,-39.2855,-48.494,-51.5428,-46.9889,-34.181,-44.1375,-45.528,-43.2733,-36.0728,-33.732,-44.056,-38.9728,-33.6694,-45.561,-33.668,-49.3667,-39.4837,-42.982,-36.9794,-37.9438,-33.1789,-43.4627,-38.554,-40.0891,-48.7695,-53.8414,-36.2355,-37.9777,-34.269,-37.725,-43.1747,-49.5465,-49.691,-48.9128,-50.0643,-47.302,-37.5873,-31.8265,-43.2477,-41.1156,-45.1594,-33.8122,-40.6798,-44.7846,-42.7699,-35.8812,-46.0581,-27.9051,-45.6829,-57.3496,-49.6946,-33.6275,-40.2749,-46.9482
-2565.88,0.9874,0.141125,5,31,0,2579.8,76.0213,34.5066,220.109,32.5003,138.065,75.9121,45.8051,28.0456,44.1883,13.4059,118.195,194.842,42.0096,21.7736,56.5328,0.0549044,-3.24889,-3.39683,-3.07194,-5.0474,-3.24023,-4.36936,-4.50868,-1.72381,-5.55998,-4.63291,-1.27215,-0.304603,-2.33586,-5.21821,-2.92976,2.0559,-2.46781,2.30376,0.0388174,0.0334792,0.0463312,0.00642602,0.0391547,0.0126594,0.011013,0.178385,0.00384887,0.00972641,0.280228,0.737416,0.0967272,0.00541701,0.0534098,-33.0864,-41.3343,-41.038,-50.0915,-42.1622,-39.8892,-54.9524,-42.2088,-38.681,-49.3934,-52.3522,-47.2075,-34.6529,-44.2152,-46.2396,-43.2893,-36.4447,-34.0487,-43.7756,-38.7998,-34.2979,-44.7506,-33.7158,-49.3181,-39.2025,-42.6464,-37.3323,-37.4164,-32.358,-42.9219,-37.7298,-39.4332,-48.9092,-53.933,-36.3617,-38.1293,-34.224,-38.1923,-43.245,-50.4966,-49.7331,-50.4423,-49.7393,-48.8741,-37.1712,-31.6914,-43.272,-40.9392,-45.6581,-33.0823,-39.6088,-45.0411,-41.9619,-36.0608,-46.0597,-28.1872,-44.5556,-57.1833,-48.257,-33.6687,-40.8764,-46.8109
-2567.12,0.970761,0.141125,5,31,0,2581,83.3533,34.2365,219.88,31.3576,103.957,69.9329,42.9756,24.8503,45.0664,20.8274,145.984,169.328,18.5139,27.4241,85.0118,0.0656026,-1.23619,-2.97512,-2.94471,-5.03704,-3.34583,-4.79215,-5.25825,-2.20609,-5.54869,-3.1659,-0.240319,-1.48714,-5.13058,-3.90303,-2.8239,2.01462,-4.08915,1.36183,0.290489,0.0510414,0.0526172,0.00649294,0.0352309,0.00829458,0.0052044,0.110131,0.00389256,0.0421764,0.786377,0.226019,0.00591314,0.0201807,0.0593739,-32.5963,-41.3171,-40.9205,-49.6569,-41.7865,-39.6361,-54.6548,-42.6518,-39.467,-48.0669,-52.2208,-46.7157,-34.7175,-44.0563,-44.9437,-43.0948,-37.0291,-34.0505,-45.1761,-38.3607,-33.7663,-45.116,-33.445,-49.8742,-38.7217,-42.8424,-36.9156,-38.7715,-32.5831,-43.2719,-37.773,-40.3222,-48.5256,-54.3121,-36.7625,-37.2384,-34.6143,-37.9067,-43.725,-49.5815,-47.747,-50.2159,-50.1266,-49.4744,-39.0265,-31.8454,-43.8372,-40.9973,-43.1733,-32.9268,-40.8725,-44.6075,-41.3832,-35.8278,-46.5429,-28.5759,-45.744,-56.4533,-48.4037,-34.116,-41.152,-46.8724
-2575.97,0.909635,0.141125,5,31,0,2594.6,87.6136,39.0543,290.123,45.7187,161.519,81.7821,64.2734,23.0771,50.5224,16.2453,160.762,234.962,68.5741,24.0651,52.6294,0.0674497,-1.48632,-3.24076,-1.97775,-4.06741,-3.03023,-4.33996,-3.1348,-3.88328,-5.58336,-4.39362,-0.219371,-0.0127963,-0.966719,-3.97696,-3.57419,2.05804,-3.2546,1.36882,0.226203,0.0391342,0.138381,0.0171216,0.0483046,0.0130371,0.0435087,0.0205832,0.00375992,0.0123559,0.803024,0.987285,0.380329,0.0187425,0.0280381,-33.2258,-41.7053,-40.1216,-50.0795,-41.9177,-40.6064,-54.5625,-41.5386,-39.1182,-50.2155,-54.0314,-47.2206,-35.2968,-45.2235,-44.7901,-43.5326,-36.6656,-33.6518,-42.8648,-38.4745,-34.3339,-44.0457,-33.6837,-52.7474,-39.9871,-42.4882,-36.5134,-37.1778,-34.0638,-42.3895,-38.2185,-38.8731,-48.9528,-53.7823,-36.0276,-37.5776,-34.0804,-37.5369,-43.2885,-50.823,-48.99,-49.99,-49.108,-49.6126,-37.616,-31.3698,-42.0262,-40.5894,-46.3104,-33.603,-39.6594,-44.5803,-42.6964,-35.9595,-46.1786,-29.0681,-46.3355,-57.8451,-48.8196,-33.4892,-40.353,-47.1178
