# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1280762753
# output
#   file = output_cal_pl_Ka_EPs_7.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2579.2,0.992083,0.152851,5,31,0,2603.37,80.882,35.9734,227.962,51.0466,137.665,70.735,68.1822,18.6898,40.7629,30.7541,139.997,191.469,54.1049,28.7504,75.1218,0.0762225,-1.16027,-2.59627,-2.46956,-2.91046,-1.32016,-4.52616,-2.38715,-3.58644,-5.77961,-0.304904,-0.298091,-0.486426,-0.852559,-4.47108,-4.33126,2.00477,-2.40286,1.96964,0.313401,0.074551,0.084622,0.0544509,0.267092,0.0108221,0.0918913,0.0276967,0.00308991,0.737194,0.742234,0.61482,0.426322,0.0114349,0.0131509,-33.4282,-41.3433,-40.6093,-49.4589,-42.4357,-40.6523,-55.0763,-42.1473,-40.815,-47.671,-52.0714,-45.8828,-35.288,-42.6088,-44.5013,-42.3362,-37.1705,-34.3514,-43.9329,-38.764,-34.5463,-45.1952,-34.2616,-50.5478,-39.7063,-41.7699,-37.0643,-38.1935,-33.4656,-43.5015,-38.4286,-40.7322,-48.7827,-54.3302,-36.8172,-37.6591,-34.98,-38.3466,-44.3893,-49.578,-48.6565,-50.4545,-49.4102,-49.5116,-37.6686,-32.1063,-42.7689,-40.7862,-44.6196,-33.2693,-40.4636,-45.2003,-42.1963,-36.5169,-47.245,-28.7109,-46.4866,-56.2595,-48.5902,-33.9455,-41.6481,-46.521
-2580.4,0.963907,0.152851,5,31,0,2602.35,69.3538,35.6209,221.875,45.5573,143.334,83.6772,39.2559,30.4201,47.347,12.0938,105.754,173.492,16.2512,31.6308,96.8237,0.0925159,-1.66725,-2.87524,-2.62504,-3.92406,-1.00905,-3.80458,-4.93148,-0.854882,-4.63514,-3.69108,-1.0933,-1.24236,-4.86676,-3.61011,-0.176819,2.15801,-2.40773,1.20417,0.188766,0.0564027,0.0724366,0.0197607,0.364564,0.0222687,0.00721584,0.425333,0.00970471,0.0249451,0.335109,0.288703,0.00769829,0.0270488,0.837931,-32.9902,-41.2055,-40.9769,-51.1358,-42.9272,-40.7471,-55.0108,-42.7585,-39.3016,-49.4461,-53.3515,-46.9047,-34.8362,-43.054,-44.8605,-44.7856,-36.7363,-34.7911,-44.567,-38.24,-35.2743,-44.8305,-34.765,-51.8266,-39.081,-43.051,-36.2112,-38.5796,-33.1794,-43.2025,-37.4164,-39.9154,-47.8528,-55.1394,-37.1763,-37.6189,-34.4951,-37.932,-43.3546,-50.1906,-49.0518,-50.4026,-50.854,-49.235,-38.9567,-32.6057,-44.2052,-40.6851,-42.986,-35.5249,-42.389,-43.5949,-40.3201,-36.3324,-47.3135,-27.9182,-44.1205,-56.9471,-47.9329,-33.4446,-40.7328,-45.8689
-2578.27,0.995285,0.152851,5,31,0,2591,70.7997,36.8694,213.761,44.5758,139.075,84.0731,38.467,30.7606,47.4918,12.6378,101.696,161.54,15.4522,33.0346,110.721,0.090524,-1.49439,-2.8892,-2.71204,-3.89442,-1.28295,-3.77919,-4.78041,-0.806872,-4.6133,-3.98348,-2.08449,-0.649696,-4.73302,-3.86719,-0.192696,2.27219,-2.54943,1.21019,0.224386,0.0556205,0.0664014,0.0203552,0.277219,0.0228412,0.00839253,0.446252,0.00991904,0.0186207,0.12437,0.522204,0.00879984,0.0209171,0.824733,-33.4767,-40.9569,-40.8784,-50.7901,-42.5244,-40.9273,-55.2956,-43.0814,-39.7399,-49.5716,-53.4184,-46.7873,-34.929,-43.8686,-44.9731,-43.6554,-37.1851,-34.3708,-45.4432,-38.7006,-34.6101,-45.4166,-34.4793,-50.8009,-39.1123,-44.032,-36.3483,-37.8538,-32.8948,-43.532,-37.2769,-39.7202,-47.4065,-54.8357,-36.3744,-37.0988,-34.192,-38.2116,-43.0697,-51.3068,-49.6657,-51.1149,-51.3434,-49.4374,-37.9958,-32.0398,-44.4181,-41.3606,-45.156,-34.1059,-41.1564,-44.8739,-40.2294,-35.7053,-46.3324,-27.4579,-44.3511,-57.0873,-46.8833,-34.019,-41.0655,-45.5267
-2571.47,0.980994,0.152851,5,31,0,2592.14,80.2807,36.7292,245.463,33.3704,107.734,87.9636,67.9107,31.2653,46.1946,19.9214,155.304,182.598,59.6916,22.8408,72.9353,0.0541774,-2.85138,-3.38104,-2.80423,-5.40636,-4.14462,-4.2667,-2.4676,-1.95193,-5.6589,-4.19587,-0.0575432,-1.34171,-0.910306,-5.54629,-5.03033,2.0418,-3.23023,2.27088,0.0577645,0.0340121,0.0605532,0.00448796,0.0158495,0.014028,0.084788,0.141999,0.00348635,0.0150576,0.944081,0.261397,0.402401,0.00390191,0.00653665,-32.9219,-41.4405,-40.8336,-50.577,-42.1831,-40.5985,-54.8259,-41.8123,-41.4087,-48.9805,-52.2929,-46.4745,-35.2405,-45.0842,-45.3603,-43.418,-36.9098,-33.7481,-44.1386,-38.2178,-34.1688,-45.3273,-33.5176,-50.3722,-39.6195,-41.6855,-37.2678,-37.4678,-32.7549,-42.3433,-37.8325,-40.1962,-48.2184,-53.5732,-36.3344,-38.7169,-34.1231,-37.7958,-43.1257,-49.7381,-49.3016,-50.8062,-50.0748,-49.5752,-36.5605,-31.8906,-43.3357,-40.2417,-45.3176,-34.3867,-40.1615,-44.9802,-41.9651,-36.0807,-45.822,-28.6222,-44.7706,-56.134,-48.6848,-34.5781,-41.2891,-46.6367
-2574.76,0.560222,0.152851,4,31,0,2596.59,100.798,34.2818,236.026,32.269,154.563,73.8673,47.9832,20.2581,44.6129,13.3267,149.35,209.961,39.0139,23.2013,63.7053,0.0753647,-0.615908,-3.06713,-2.24951,-5.31555,-2.82627,-3.59902,-4.10919,-3.70341,-5.35516,-3.23128,-0.579539,-0.228392,-0.318619,-4.12194,-1.47672,2.0745,-2.10317,1.46574,0.54015,0.0465544,0.105451,0.00491457,0.0592336,0.0273505,0.0164211,0.0246393,0.00472371,0.0395068,0.560156,0.795812,0.727153,0.016213,0.228386,-33.5647,-42.0307,-41.6914,-50.9717,-41.8775,-39.9902,-55.1229,-42.3351,-38.6623,-48.2394,-53.5421,-47.603,-34.7295,-42.8297,-45.4279,-42.8328,-36.1742,-33.9636,-43.4665,-39.3628,-34.5554,-44.1455,-33.5767,-51.9187,-39.8175,-43.2463,-36.7277,-37.6751,-33.0005,-43.2047,-38.8157,-39.3183,-49.766,-54.279,-36.51,-37.4486,-34.0212,-37.6207,-42.6584,-50.9537,-47.5649,-49.0004,-50.1151,-47.4589,-37.9018,-31.6291,-42.9976,-41.2585,-45.471,-34.0747,-41.7597,-43.4324,-43.0374,-35.8345,-46.6144,-28.0278,-44.7506,-57.7881,-49.7723,-32.4236,-40.0535,-47.1984
-2574.51,0.987959,0.152851,5,31,0,2592.63,103.213,35.2775,228.458,34.4544,145.906,74.3327,49.3393,20.4004,44.3534,12.7604,156.497,205.391,43.9701,22.5293,59.8503,0.0707086,-0.483981,-3.08251,-1.94852,-5.23362,-2.68305,-3.52294,-4.08523,-3.04697,-5.46071,-3.23772,-0.265895,-0.357348,-0.549767,-4.18612,-0.925411,2.09015,-1.93742,1.5366,0.616325,0.0458441,0.142485,0.00533417,0.0683545,0.0295127,0.0168193,0.0475028,0.00425053,0.0392533,0.766519,0.699529,0.577084,0.0152052,0.396369,-33.3749,-41.8626,-41.4351,-51.2232,-42.2879,-40.5286,-55.2471,-42.1568,-38.9329,-48.5449,-54.3567,-47.7501,-34.7868,-41.5309,-45.5258,-42.945,-36.3187,-33.7306,-43.2921,-39.3985,-34.2197,-43.7262,-33.4085,-51.7337,-39.8022,-43.0334,-36.9491,-37.5009,-32.8873,-43.4093,-39.0167,-39.3402,-49.6223,-53.8638,-36.4317,-37.3719,-34.02,-37.7119,-42.6761,-50.9717,-48.7892,-49.1284,-49.7744,-48.0332,-37.394,-31.7866,-42.4885,-41.1521,-45.7317,-33.7618,-41.1725,-43.8346,-43.1719,-35.6609,-46.0604,-27.911,-45.0945,-57.1325,-49.7032,-32.4216,-40.3012,-47.6126
-2576.85,0.989585,0.152851,5,31,0,2587.74,54.3527,41.1575,231.968,40.9806,185.629,77.5331,49.578,27.3749,43.1094,16.2175,114.857,211.331,65.8998,41.8139,113.411,0.0698132,-3.72478,-2.29196,-2.06494,-4.64596,-0.299296,-3.49728,-3.6157,-2.08057,-5.40834,-4.33805,-1.11964,-0.0425379,-0.301937,-3.57964,-1.50807,2.18963,-3.29227,1.87519,0.0241185,0.101068,0.126825,0.00960028,0.74134,0.0302797,0.0268982,0.124858,0.00447907,0.013062,0.326398,0.958354,0.739384,0.0278857,0.221338,-35.0634,-40.7651,-42.355,-52.0533,-42.4149,-40.5268,-54.583,-41.3974,-39.2437,-50.5337,-52.1369,-46.8428,-34.798,-41.246,-44.5763,-44.5819,-36.0697,-33.8774,-43.7597,-38.9741,-34.7223,-45.2844,-35.2831,-51.6647,-39.5332,-42.1754,-36.4876,-37.6955,-33.624,-43.5897,-38.4187,-41.0622,-48.7439,-53.848,-36.0942,-38.1779,-34.8121,-37.8427,-43.0684,-49.1602,-49.487,-48.8164,-49.4009,-49.1837,-36.9012,-32.4563,-43.9761,-40.4664,-44.9788,-33.5072,-40.1261,-45.0692,-42.2504,-36.075,-45.5437,-27.8688,-46.4451,-56.939,-47.8156,-34.3886,-40.6651,-45.7531
-2571.78,0.976447,0.152851,5,31,0,2593.06,91.1049,45.7157,227.739,37.6055,157.656,78.929,58.4436,23.3581,52.1742,19.3431,153.003,204.154,37.7671,29.297,132.747,0.0805725,-1.29594,-2.29748,-2.80005,-4.74794,-2.82143,-4.98353,-4.25172,-3.46925,-5.56604,-2.20319,-0.459166,-0.526061,-1.53801,-4.10321,-0.91511,2.00516,-2.30498,1.64897,0.27364,0.100511,0.060807,0.00866953,0.0595205,0.00684986,0.0142397,0.0311402,0.00382558,0.11045,0.631811,0.590928,0.214808,0.0165195,0.400473,-33.029,-41.6103,-39.4901,-49.901,-41.3479,-41.2636,-54.7972,-41.8688,-39.582,-48.9404,-53.101,-46.1646,-34.9715,-44.2624,-44.8936,-42.7815,-37.3045,-33.3828,-43.632,-38.2083,-33.8851,-44.3066,-33.9709,-52.6435,-38.7336,-42.6437,-36.4702,-38.1448,-33.9615,-42.4213,-37.6173,-39.7381,-47.9392,-53.6877,-36.081,-36.8474,-34.6373,-37.4939,-43.1931,-50.6274,-48.659,-52.2137,-49.725,-51.9384,-38.2727,-32.4068,-43.3373,-41.2992,-45.3982,-32.4319,-40.4366,-44.9058,-41.6477,-35.5734,-46.3171,-29.2046,-46.3823,-56.302,-48.3578,-33.5073,-41.4828,-46.2144
-2575.27,0.88622,0.152851,5,31,0,2587.73,90.4048,37.7524,222.34,36.6044,199.517,79.1348,58.841,25.9866,54.4565,14.4331,128.175,172.368,30.0288,39.9017,72.2001,0.0842364,-0.287613,-2.6152,-2.45821,-4.49876,-1.06835,-3.74682,-3.57412,-2.40483,-5.02002,-5.40997,-1.45615,-0.352972,-3.3729,-4.63491,-4.43502,2.03169,-3.6672,1.79633,0.750052,0.0731531,0.0855877,0.0111228,0.343575,0.0235926,0.02804,0.0902812,0.0066044,0.00447176,0.233132,0.702597,0.0342899,0.009707,0.0118548,-35.7983,-40.4822,-42.6172,-50.4639,-42.439,-40.2774,-55.0619,-41.8482,-40.1925,-48.4401,-50.5372,-47.6917,-35.292,-42.6345,-44.7758,-42.9603,-36.3392,-33.5873,-44.9151,-39.0625,-34.0004,-45.4293,-34.0599,-50.7446,-39.1096,-43.1358,-36.799,-37.711,-33.5787,-42.9833,-38.9787,-41.0917,-48.5669,-53.2844,-35.8913,-37.6079,-34.3528,-37.7529,-43.1768,-49.9136,-48.0892,-50.2527,-49.8283,-49.6972,-37.9808,-31.8222,-43.1576,-41.1867,-45.7577,-32.818,-39.2581,-45.4316,-42.5714,-35.2173,-45.8636,-28.7628,-47.024,-57.5449,-48.0226,-34.6103,-41.2567,-46.7998
-2571.45,0.97765,0.152851,5,31,0,2595.86,85.8387,35.0373,232.267,35.8646,192.397,84.2849,59.6339,27.2515,56.2089,14.4337,134.285,171.695,29.9672,37.3545,84.6547,0.0819946,-0.335441,-2.79074,-2.90004,-4.6451,-0.871625,-3.92789,-3.76549,-2.15638,-4.89267,-4.98259,-0.882027,-0.267878,-3.46875,-4.64228,-2.91717,2.03665,-3.64965,1.81679,0.715022,0.0613755,0.055021,0.00960858,0.418271,0.0196851,0.0231563,0.115743,0.00750139,0.0068563,0.413943,0.765001,0.0311559,0.00963568,0.0540865,-35.1058,-41.1711,-42.3782,-49.6551,-42.0982,-39.869,-55.0341,-42.319,-38.9274,-48.1672,-50.5659,-47.5005,-35.0507,-43.9412,-44.6064,-43.0207,-36.5163,-33.7762,-45.0167,-38.6087,-33.963,-45.82,-33.7575,-50.4264,-38.5432,-42.603,-36.8127,-37.5804,-33.6165,-42.7514,-38.5109,-40.9378,-48.0089,-53.3252,-36.034,-36.9479,-34.3041,-37.918,-43.3996,-49.885,-48.744,-50.768,-49.7416,-49.9336,-37.958,-31.7191,-43.391,-41.3505,-45.5978,-32.9859,-38.9288,-45.6444,-41.9271,-35.1599,-46.0218,-28.6968,-46.5422,-58.0046,-47.7582,-34.406,-41.2027,-46.8543
-2570.95,0.964592,0.152851,5,31,0,2598.11,80.8111,42.7936,210.664,36.1544,193.045,84.5766,67.943,25.0293,54.7144,17.0689,148.032,166.949,18.9119,32.8409,84.2545,0.0854587,-3.06068,-3.00167,-3.51935,-5.0422,-0.704409,-3.83812,-3.81656,-3.22462,-5.37259,-3.89321,-0.689435,-1.17318,-3.29743,-4.90618,-1.87627,2.01266,-3.75959,1.97264,0.0468556,0.0497038,0.0296186,0.00645952,0.494401,0.021534,0.0220033,0.0397708,0.00464211,0.0203799,0.50186,0.30938,0.0369781,0.00740069,0.153161,-34.6324,-40.9828,-41.6131,-50.0891,-41.0413,-40.0713,-54.9597,-42.5613,-38.7809,-48.9819,-52.1949,-46.3874,-34.5811,-45.435,-45.6936,-42.8726,-36.3819,-33.1327,-44.1405,-38.8754,-33.4968,-45.1981,-33.4765,-51.3494,-38.7401,-44.1291,-36.6411,-37.9821,-33.1872,-42.1871,-38.3894,-39.6473,-47.4715,-53.4298,-35.6462,-37.4193,-34.1281,-37.5781,-42.6553,-52.4305,-51.9748,-51.0035,-50.3061,-49.0288,-38.5145,-32.2261,-42.9806,-41.1137,-46.4299,-32.5587,-40.55,-44.745,-42.4234,-34.9076,-45.6849,-28.5466,-46.1433,-56.6883,-49.2006,-33.3795,-40.6086,-46.6769
