# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92686788
# output
#   file = output_cal_g_Kgamma_EPs_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2659.96,0.969923,0.165868,4,15,0,2684.03,94.6854,47.8884,274.849,51.5551,210.73,113.225,81.0096,26.3671,71.4282,35.8535,148.758,200.985,67.4477,38.1651,97.4816,0.59802,0.0359618,0.152394,0.208447,0.169176,0.0659818,0.157144,0.278141,0.0813988,0.473423,0.0265667,0.0433731,0.0253443,0.0354637,0.3748,0.0538982,-1.96214,1.54773,-34.3978,-42.5559,-42.4948,-51.0824,-42.1774,-39.4916,-57.1326,-42.2826,-39.5918,-50.1723,-51.0484,-45.8432,-36.1108,-41.8124,-47.4866,-42.1816,-39.5481,-34.5439,-45.4417,-44.3309,-34.9312,-46.732,-36.84,-47.6577,-40.3249,-43.4555,-39.0246,-40.7219,-34.3031,-44.2192,-38.4722,-42.9352,-50.0374,-57.4458,-36.8243,-38.1605,-36.4009,-40.6186,-47.6518,-51.1411,-62.21,-53.3573,-51.0181,-51.5585,-41.2353,-32.8615,-43.2841,-41.9828,-47.2971,-36.93,-39.51,-50.3293,-43.1214,-37.0867,-47.8136,-28.6184,-46.6245,-57.021,-47.9822,-34.305,-44.0687,-47.6598
-2670.4,0.971997,0.165868,5,31,0,2683.15,87.3845,41.9335,250.156,55.9459,149.24,96.4332,71.4262,26.0129,63.5588,50.247,165.109,204.352,70.6077,41.1592,96.5751,0.703523,0.0757942,0.20514,0.208696,0.219714,0.0231104,0.239772,0.265838,0.128847,0.406863,0.024684,0.0156582,0.0334873,0.0143839,0.340203,0.0172002,-1.99603,1.12437,-33.3919,-42.062,-41.7353,-52.8324,-42.6387,-39.5858,-57.5168,-42.7403,-39.4154,-47.4369,-51.2145,-45.8456,-35.2456,-40.4971,-46.9759,-42.1265,-40.2611,-35.5018,-45.8028,-44.7169,-35.4012,-47.1518,-36.3101,-47.955,-42.3432,-43.8825,-39.4177,-40.4864,-33.574,-45.0333,-38.583,-43.4838,-50.1651,-57.2128,-37.7196,-39.5068,-36.6994,-40.3933,-47.3753,-51.0653,-61.3712,-54.1453,-51.7717,-51.6802,-39.8516,-32.6495,-43.767,-42.5319,-45.9258,-36.9186,-41.7739,-49.5448,-42.9105,-36.9855,-48.4297,-28.7722,-45.7617,-56.8495,-48.8208,-35.0358,-44.3464,-48.3716
-2659.78,0.987263,0.165868,4,31,0,2683.77,87.7121,44.1807,266.098,52.0965,171.654,102.767,71.1767,29.88,64.5555,44.3771,152.267,205.68,65.5132,40.1899,133.459,0.685525,0.0506602,0.171066,0.220196,0.181503,0.0207482,0.211949,0.2963,0.138893,0.415196,0.0453991,0.0445846,0.0416751,0.0380793,0.35736,0.091921,-1.98257,1.12807,-33.6796,-42.7105,-41.7167,-52.2638,-42.3166,-39.2718,-56.8669,-41.9463,-40.347,-47.9143,-50.4927,-45.9795,-35.5248,-41.8129,-46.6832,-42.3929,-39.7761,-35.4075,-45.8063,-44.6791,-35.3879,-46.8794,-36.4894,-48.2925,-40.6817,-43.5923,-38.8817,-40.9016,-33.9409,-44.5741,-38.6829,-43.4628,-49.7847,-57.7227,-37.5069,-39.007,-36.5762,-40.3468,-48.1322,-50.8087,-60.5219,-53.9679,-52.1601,-50.9209,-40.9894,-32.6687,-43.8728,-42.2178,-45.3078,-37.379,-41.5093,-48.6417,-42.5653,-37.4735,-48.6568,-29.3257,-46.0548,-56.065,-48.6404,-34.9336,-44.0682,-47.796
-2661.72,0.972623,0.165868,4,31,0,2675.95,122.109,43.7451,254.354,46.9224,208.463,116.028,74.2652,26.0576,75.1064,29.3771,127.312,199.274,42.3191,43.4019,80.6266,0.530182,0.0527616,0.202188,0.284466,0.259739,0.0659605,0.138033,0.247429,0.115834,0.411678,0.0635202,0.0310382,0.0233122,0.0870604,0.411679,0.0467678,-1.99201,1.3612,-34.67,-43.3604,-43.2755,-51.4954,-42.7278,-38.9375,-57.1841,-42.7731,-39.062,-50.8794,-49.6724,-45.2293,-35.3257,-41.3895,-47.973,-42.7096,-38.7255,-34.4364,-45.73,-44.1623,-35.3819,-46.8054,-37.5525,-46.9816,-41.3809,-44.035,-38.6118,-40.9382,-33.7775,-43.2441,-37.8285,-42.9544,-49.5066,-58.555,-36.5712,-39.5548,-36.0945,-40.6679,-47.1945,-51.1134,-64.1152,-52.7916,-51.259,-51.1411,-40.3414,-32.966,-43.7523,-41.5276,-47.6155,-38.1199,-40.6641,-49.3711,-43.0842,-37.4741,-47.7595,-27.8947,-45.2947,-57.2054,-48.4881,-34.464,-43.8424,-47.2105
-2658.57,0.966007,0.165868,4,15,0,2675.57,83.6165,39.7495,227.525,39.1614,158.88,119.24,77.1237,29.4481,71.3012,36.8249,134.67,201.962,46.8335,38.0854,106.476,0.542838,0.067092,0.189703,0.214511,0.219595,0.0641325,0.151936,0.156652,0.0942749,0.385224,0.100522,0.0390291,0.0185558,0.0840786,0.373377,0.0542192,-1.96802,1.0766,-34.4831,-41.5695,-42.1129,-51.0467,-42.331,-40.4416,-57.4472,-42.3717,-39.8898,-49.2409,-50.2741,-45.6397,-36.1676,-40.98,-47.0893,-42.4081,-39.9278,-35.2845,-45.8496,-43.6917,-35.502,-46.8881,-37.116,-46.8788,-40.2406,-43.2683,-39.0189,-42.0197,-32.8093,-43.7932,-38.3096,-43.4958,-49.5884,-57.7687,-37.7438,-39.3014,-36.2591,-40.8326,-48.2411,-49.8126,-62.0962,-54.4697,-51.7345,-52.3707,-40.6692,-32.9819,-43.4132,-41.7732,-45.3167,-38.2916,-39.8681,-48.9616,-41.9188,-38.1794,-48.4422,-29.5246,-46.338,-55.749,-47.9908,-35.5968,-44.8709,-48.0036
-2657.05,0.956841,0.165868,4,31,0,2671.86,107.552,46.3906,264.615,50.5296,194.405,94.3468,67.2936,29.8283,65.0427,33.6746,153.834,202.941,66.4807,44.926,84.8191,0.608434,0.111572,0.157993,0.202153,0.30041,0.105238,0.202117,0.358638,0.1145,0.441588,0.052816,0.0728006,0.0647001,0.0489675,0.35749,0.138052,-1.41208,0.778185,-35.0574,-42.2874,-42.6932,-54.3009,-42.751,-38.6937,-56.4949,-41.5829,-40.201,-47.879,-50.6027,-46.2652,-34.7787,-40.8353,-46.569,-42.7496,-38.4714,-34.6044,-45.3054,-45.2379,-35.6409,-45.7746,-36.6431,-50.7824,-43.0489,-43.8812,-38.294,-40.0579,-34.2198,-44.127,-38.7942,-43.5704,-50.8627,-57.6109,-36.5954,-40.5978,-36.2884,-40.0452,-46.5749,-52.3747,-60.9986,-52.3062,-50.5055,-50.2862,-40.2115,-32.5943,-43.6952,-41.2543,-47.4606,-37.5481,-43.6042,-47.7666,-44.0927,-36.6168,-48.1565,-28.3398,-45.252,-57.2694,-50.2759,-34.1673,-43.3061,-48.2146
-2656.19,0.987023,0.165868,5,31,0,2670.36,91.7917,45.6365,284.651,46.7092,162.738,108.697,65.283,30.3975,72.5803,28.6015,122.14,203.19,39.0578,32.4169,92.2239,0.449402,0.0734024,0.176553,0.117723,0.297296,0.154899,0.203903,0.316754,0.0588112,0.407864,0.126908,0.051261,0.0329963,0.11921,0.405951,0.0984137,-1.39824,1.45392,-34.3652,-40.5883,-41.3986,-52.7236,-41.8353,-40.9828,-56.6188,-41.7478,-40.3266,-51.1596,-50.7752,-45.0975,-35.598,-41.2394,-46.5289,-43.0292,-39.2268,-34.713,-45.151,-43.9756,-36.1356,-46.1042,-37.4973,-49.8599,-41.9988,-43.4208,-37.7575,-41.1957,-34.7847,-43.0113,-37.5625,-42.3022,-49.7668,-58.7223,-36.7992,-39.8286,-35.4748,-40.2955,-47.1263,-51.9181,-63.0461,-54.2325,-51.4166,-51.8425,-40.874,-32.3265,-43.3515,-41.3574,-46.9272,-39.8391,-41.8988,-46.7062,-41.9586,-37.711,-47.6546,-28.084,-44.3139,-56.9471,-48.1317,-34.7627,-43.2312,-47.1075
-2662.65,0.978758,0.165868,4,31,0,2673.67,97.7591,44.7839,292.986,49.3725,162.576,111.616,72.8129,29.8402,74.178,26.1775,123.821,215.187,48.1638,34.8266,92.676,0.709094,0.105445,0.229293,0.155253,0.27245,0.178256,0.198595,0.3289,0.138461,0.422197,0.0798695,0.115112,0.0444528,0.23705,0.524787,0.0407692,-1.15279,1.77891,-35.1678,-41.809,-42.1478,-53.5962,-43.6572,-40.4762,-56.3782,-42.3773,-39.5633,-49.6603,-50.4186,-45.6134,-35.4736,-40.5424,-47.7831,-43.3451,-39.3644,-34.9109,-45.7321,-45.2583,-35.8883,-45.8502,-36.4291,-48.8231,-41.1229,-44.197,-38.5319,-40.2212,-33.8484,-43.1889,-37.8766,-42.6149,-49.8065,-58.9713,-37.0893,-38.9654,-36.4097,-40.8649,-47.3132,-52.7622,-61.9972,-54.1111,-50.9397,-51.8683,-39.4346,-31.8022,-42.5938,-40.5023,-47.079,-37.6114,-41.8725,-48.2619,-42.6438,-37.7697,-48.3928,-28.4906,-45.0362,-58.087,-48.6283,-34.5105,-43.7976,-47.6069
-2658.97,0.972494,0.165868,4,15,0,2671.65,108.461,43.3409,290.803,45.4257,154.585,106.338,72.713,26.856,71.5068,31.2723,118.001,157.134,37.4383,35.5743,75.4773,0.437231,0.0189294,0.205751,0.177645,0.276376,0.103645,0.199215,0.373305,0.130986,0.458045,0.0604495,0.115945,0.0569618,0.0446088,0.49141,0.0434841,-1.69373,0.991389,-34.0978,-41.8843,-42.1386,-51.1758,-42.1823,-39.592,-57.1718,-43.0806,-39.6867,-50.4474,-50.4051,-44.5318,-35.1654,-41.9988,-47.6341,-42.3489,-39.2049,-34.6604,-45.7754,-44.2247,-35.048,-47.2707,-36.791,-48.5263,-41.0909,-44.1532,-37.9141,-40.1436,-35.2198,-42.752,-37.48,-41.9903,-48.4431,-59.0324,-35.966,-38.7304,-35.5734,-40.9345,-46.9302,-54.318,-64.5,-54.3589,-52.0077,-51.4414,-40.8683,-32.1885,-44.2024,-42.3637,-48.8333,-37.8045,-41.4018,-48.6089,-41.7817,-36.7834,-47.8279,-27.6728,-44.3654,-58.5383,-47.9642,-34.6155,-42.9747,-46.4195
-2653.02,0.998588,0.165868,4,31,0,2670.61,106.071,44.0608,258.607,37.6177,175.948,110.108,52.4842,34.3362,70.8743,34.5452,138.093,207.855,63.1861,37.6207,123.276,0.682862,0.0997026,0.206768,0.197707,0.363984,0.121914,0.173128,0.428759,0.0816167,0.398482,0.0958183,0.058967,0.0375334,0.0407222,0.377012,0.191185,-1.46101,1.23798,-34.944,-41.9557,-41.7941,-53.1949,-42.198,-39.4482,-56.5164,-41.3447,-41.6994,-48.2775,-50.1273,-46.1542,-35.5151,-41.2644,-47.2611,-42.6503,-39.0514,-35.0166,-45.7227,-45.5122,-35.5461,-45.9347,-36.6468,-48.2942,-41.0541,-44.2267,-39.0312,-40.4553,-33.4386,-44.1814,-38.3838,-43.0988,-50.237,-57.6838,-36.9601,-39.7787,-36.7612,-40.8187,-47.0632,-50.7234,-60.481,-53.6293,-51.4,-51.425,-39.604,-32.5257,-43.585,-41.6799,-46.7265,-37.7269,-41.8538,-48.3102,-42.816,-37.1481,-48.1399,-28.0973,-44.6507,-56.0435,-49.1726,-34.6452,-44.4722,-47.7187
-2657.03,0.805257,0.165868,5,31,0,2674.59,100.58,43.7454,253.357,49.0362,118.219,97.4989,67.5272,27.8603,70.8814,40.9369,125.37,182.231,37.2665,37.3783,80.7208,0.47425,0.11314,0.139315,0.217785,0.225221,0.182414,0.254439,0.20833,0.0954723,0.460815,0.0749116,0.0562136,0.0582056,0.125239,0.379062,0.436984,-1.33086,0.912001,-34.5457,-42.08,-41.6068,-51.8359,-42.3888,-39.5164,-57.6631,-42.291,-43.1855,-50.521,-50.4398,-44.9146,-34.8413,-41.581,-47.3755,-42.594,-39.5425,-34.4829,-45.8296,-43.4639,-34.8891,-47.1093,-36.9635,-49.3545,-41.8184,-43.2786,-37.9319,-40.8666,-33.886,-43.0834,-37.5681,-42.7349,-49.8671,-58.0219,-36.4596,-40.3917,-36.5086,-40.2061,-46.8524,-51.7163,-62.4956,-54.4058,-51.3626,-52.6282,-38.5777,-32.4961,-43.9012,-42.149,-46.9478,-37.1238,-42.224,-48.7661,-41.9443,-37.435,-47.9802,-28.7334,-45.4616,-56.5462,-49.2016,-35.5595,-43.8904,-47.8354
-2662.01,0.619015,0.165868,4,15,0,2680.02,82.5382,47.084,287.135,50.55,165.305,99.4454,59.67,27.1175,73.0867,39.3295,121.858,160.34,39.3988,39.9857,109.193,0.512633,0.0491734,0.165374,0.196041,0.271665,0.158558,0.20603,0.172126,0.112307,0.437135,0.0709166,0.107888,0.0675145,0.119236,0.348341,0.0284749,-1.8293,0.764913,-35.5673,-42.5322,-41.8734,-52.4661,-41.6771,-39.3866,-57.2551,-43.3137,-39.1584,-50.0119,-50.4486,-45.0258,-35.5787,-43.0234,-46.7817,-42.2504,-39.6057,-35.0065,-46.0882,-44.4349,-35.9287,-47.5162,-37.452,-49.5309,-42.609,-44.8431,-37.9764,-40.5752,-34.9394,-43.6145,-37.8088,-42.248,-49.4095,-58.6283,-36.3972,-39.2173,-36.9993,-40.9422,-47.001,-53.5487,-61.6727,-52.9704,-51.7011,-51.3368,-37.6436,-32.3798,-43.6533,-42.7041,-48.9063,-37.2944,-41.6589,-49.2769,-42.6471,-37.1492,-47.6696,-27.2879,-45.6507,-58.8535,-47.4824,-34.8517,-42.9746,-46.2625
