# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94246927
# output
#   file = output_cal_pl_Ka_EPs_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2635.92,0.976061,0.0620804,6,63,0,2665.76,105.956,33.6602,250.532,41.6764,109.754,78.4404,45.0646,18.5404,50.9498,27.4114,168.217,242.242,57.1109,27.2899,55.94,0.0576364,2.44689,-3.45561,-2.74034,-4.37714,-3.54141,-4.30154,-2.84922,-4.81395,-5.88168,-0.0819467,4.98534,4.07806,1.66645,-6.52828,-4.23614,2.00816,-0.684307,3.93487,11.5523,0.0315682,0.0645486,0.0125613,0.0289724,0.0135477,0.0578893,0.00811577,0.0027901,0.921321,146.253,59.0306,5.29335,0.00146152,0.0144633,-33.0339,-40.5005,-43.631,-48.4828,-42.5431,-39.7188,-55.7312,-42.0319,-40.5306,-48.2958,-51.2569,-46.2123,-34.3076,-41.0929,-45.8123,-42.0534,-38.1089,-34.9235,-46.4285,-42.3607,-36.4318,-46.4314,-35.3594,-49.8427,-42.5042,-42.6086,-37.1758,-40.2414,-33.3605,-42.9586,-38.4885,-41.5273,-48.8273,-58.2995,-37.3003,-39.7113,-35.0508,-40.8728,-46.9228,-52.005,-57.2762,-53.0097,-54.3356,-47.9509,-36.9406,-31.9369,-44.0118,-41.6918,-45.4309,-38.0799,-40.0674,-45.6329,-42.3439,-36.9114,-49.2528,-28.2008,-44.8929,-57.0901,-49.5358,-34.4548,-42.0735,-49.3563
-2629.96,0.990643,0.0620804,6,63,0,2646.99,132.012,36.1841,239.929,32.657,163.057,86.2819,50.2528,30.8783,48.7068,45.3295,158.133,228.288,52.9002,29.4171,122.483,0.0589127,0.0894101,-2.62975,-3.10738,-6.17517,-1.50007,-3.44439,-6.52184,-0.476897,-6.57092,2.26732,1.6937,1.68349,-0.28144,-4.44259,-1.66757,2.00669,-1.29516,3.64419,1.09353,0.0720967,0.0447181,0.00208044,0.223114,0.0319243,0.00147097,0.620706,0.00140051,9.65346,5.43955,5.3843,0.754696,0.0117655,0.188705,-33.9432,-41.151,-43.9709,-49.2149,-41.2406,-38.8159,-55.495,-42.42,-40.0215,-47.564,-51.0256,-46.1835,-34.6088,-42.8427,-45.9138,-41.9873,-37.5991,-34.8254,-46.7313,-42.0522,-35.4187,-46.6466,-35.3776,-49.089,-39.8771,-42.2445,-37.2552,-39.4927,-34.8043,-44.1682,-38.7314,-41.8822,-49.2452,-56.9311,-37.2635,-38.9775,-35.159,-40.4423,-46.2399,-50.595,-57.8824,-52.1847,-53.576,-48.3408,-39.3949,-32.7768,-44.8041,-42.585,-46.703,-37.4023,-40.6412,-46.4189,-43.6817,-36.8549,-47.6231,-28.3676,-45.5268,-55.9893,-50.3633,-34.4316,-42.1634,-48.6627
-2628.55,0.989865,0.0620804,6,63,0,2641.5,137.191,39.5842,229.996,37.6031,193.656,86.7421,53.0215,29.876,50.5404,45.0225,163.478,193.758,52.3244,29.6818,99.0669,0.0602268,4.1381,-2.87647,-2.83363,-6.12544,-0.314686,-3.49068,-6.33669,-1.59962,-6.67236,1.00906,3.26052,-0.457129,-1.10771,-4.01226,-2.4084,2.00918,-1.45631,3.49846,62.6838,0.0563333,0.0587991,0.00218654,0.730018,0.0304802,0.00177015,0.201973,0.0012654,2.74302,26.063,0.633099,0.330313,0.0180925,0.0899592,-34.0649,-40.6908,-42.884,-50.2738,-41.3591,-39.5896,-55.1384,-41.9573,-40.5697,-47.6517,-52.4955,-46.0859,-35.1017,-42.9096,-45.4604,-42.4446,-37.5678,-34.5433,-46.1808,-42.0012,-35.4459,-45.936,-35.4767,-50.0748,-40.3844,-42.6562,-37.2475,-39.4438,-34.6035,-43.9748,-38.8513,-41.5096,-48.5956,-56.6366,-37.3399,-39.5035,-34.9925,-40.3277,-45.9264,-51.2755,-58.4894,-52.2163,-53.7282,-48.5195,-39.1046,-32.958,-44.0243,-42.2537,-46.8404,-37.3507,-40.2652,-46.3384,-43.5433,-36.4749,-46.7122,-28.2688,-45.6665,-54.8367,-49.7403,-34.4706,-42.1929,-48.9302
-2624.33,0.966965,0.0620804,6,63,0,2640.68,113.485,39.3555,253.873,39.8702,119.637,83.1451,45.2523,38.4475,59.413,43.945,211.168,287.111,34.5941,38.3314,82.7133,0.0437844,0.446679,-2.83756,-3.16088,-4.72713,-3.76552,-5.22304,-3.62906,-0.48481,-5.95637,0.793678,1.42271,2.47737,-3.11107,-4.93756,-3.34933,2.11828,-1.85778,2.8363,1.56311,0.0585686,0.0423883,0.0088518,0.0231556,0.00539094,0.026541,0.615814,0.0025893,2.21152,4.14833,11.9099,0.044553,0.00717205,0.0351078,-33.1295,-40.1099,-43.0263,-48.6043,-41.7895,-39.428,-54.913,-41.5215,-40.2011,-48.8975,-50.4066,-45.9873,-33.8821,-42.9533,-45.3248,-41.5673,-37.9205,-33.9498,-46.8109,-40.6863,-35.4089,-46.3621,-34.9653,-51.17,-42.4086,-41.9364,-36.9313,-40.0224,-33.3164,-43.4319,-37.9448,-42.6602,-49.6449,-56.6487,-36.4069,-40.0181,-34.7379,-39.861,-46.2045,-51.1055,-56.9994,-53.8372,-53.5281,-51.856,-37.0846,-31.7709,-44.8716,-41.9537,-46.0634,-36.2411,-39.3958,-48.0091,-42.7784,-36.0161,-47.81,-29.6399,-47.0318,-57.5794,-49.3106,-35.1808,-42.9776,-49.8641
-2626.08,0.97116,0.0620804,6,127,0,2640.76,152.649,40.023,265.226,35.815,145.346,76.6895,59.5793,29.1277,54.9527,45.4804,184.266,265.925,21.3173,33.6582,102.768,0.0548371,2.41307,-3.11742,-2.07406,-5.45312,-1.32774,-3.764,-4.53127,-1.86488,-5.61121,0.495527,1.87933,0.476301,-3.33915,-3.5744,-1.39708,2.20022,-1.48755,1.99611,11.1682,0.0442711,0.125674,0.00428292,0.265075,0.0231909,0.010767,0.154915,0.00365663,1.64136,6.54909,1.61011,0.0354673,0.0280321,0.247318,-33.5227,-40.4286,-43.2439,-49.7281,-40.9705,-39.8537,-54.8033,-41.5583,-39.7476,-49.5641,-52.5042,-45.9415,-33.71,-41.1759,-45.7106,-42.426,-37.3165,-34.2983,-45.7079,-41.7296,-35.2021,-45.4567,-35.1434,-51.7205,-40.6698,-43.7267,-36.5359,-40.1559,-34.9676,-43.912,-39.123,-41.6247,-49.1823,-57.5334,-36.8618,-39.4084,-34.633,-39.7358,-45.683,-52.0982,-59.842,-52.0695,-54.3324,-48.874,-39.1975,-32.1832,-44.3588,-41.9603,-45.7279,-36.7576,-41.4,-45.3225,-44.0963,-36.2753,-47.4533,-28.8899,-46.563,-55.6573,-51.5257,-34.1927,-41.5858,-49.7249
-2625.79,0.955128,0.0620804,6,127,0,2641.85,89.2899,33.265,234.227,40.5732,114.193,81.9851,43.3335,18.273,53.2138,30.3193,136.433,238.469,29.6996,32.4705,96.9715,0.0745646,-1.33112,-2.59206,-2.44524,-4.14829,-2.86794,-4.17353,-3.27972,-4.66825,-5.14366,-0.749625,-0.308567,0.945088,-2.92924,-4.2739,-2.03958,2.12541,-2.86168,3.0037,0.264181,0.0748656,0.0867057,0.0157914,0.0568157,0.0153977,0.0376387,0.0093887,0.0058363,0.472544,0.734498,2.57304,0.0534375,0.0139274,0.130084,-33.4423,-40.6255,-42.4055,-48.8519,-42.2589,-40.2454,-55.3792,-41.7218,-40.3685,-49.2318,-50.8231,-46.4367,-34.1653,-40.596,-45.6791,-42.2239,-38.1538,-34.9043,-46.6619,-41.4658,-36.4097,-46.2736,-36.0706,-51.2771,-41.7079,-41.7063,-36.5154,-40.4682,-33.2474,-42.6919,-38.2672,-42.3851,-48.7343,-58.4652,-36.9367,-39.2112,-34.8962,-40.6566,-46.771,-51.5638,-57.7573,-53.73,-53.8306,-50.8532,-37.2295,-32.2397,-45.0398,-41.8185,-44.0989,-37.5193,-41.1445,-45.3603,-41.987,-36.7483,-49.844,-28.9416,-45.2905,-56.7301,-50.6772,-35.4348,-42.6359,-49.618
-2621.48,0.877548,0.0620804,6,63,0,2639.26,107.45,40.0404,228.72,44.626,206.413,79.106,56.7711,28.6264,53.8716,43.0208,141.745,190.817,30.0165,27.1327,83.9006,0.0781707,0.574897,-3.02115,-2.38172,-4.15248,-0.353378,-3.5731,-4.3995,-1.91827,-5.34352,0.877799,-0.0842497,-0.498277,-2.02037,-4.51916,-2.27132,2.13756,-2.56242,2.11282,1.77695,0.0487452,0.0923914,0.0157253,0.702311,0.0280686,0.0122835,0.146861,0.00477903,2.4056,0.919202,0.607577,0.132606,0.0108981,0.103176,-34.2813,-39.8981,-42.0547,-49.9178,-41.3133,-40.368,-55.4205,-42.0176,-40.2757,-48.8193,-52.6019,-46.1616,-34.943,-42.4774,-45.5775,-41.8377,-38.0136,-34.6737,-45.7546,-42.3293,-36.0425,-45.9136,-35.3081,-52.073,-40.6192,-43.7635,-37.023,-39.6251,-34.1966,-43.3843,-39.3602,-40.835,-48.1189,-57.324,-37.0661,-39.0378,-34.4765,-40.3612,-45.6929,-53.3856,-59.357,-53.1866,-53.9603,-48.9733,-38.7832,-32.3348,-43.6749,-42.4182,-46.0694,-36.8389,-40.7042,-44.9369,-43.4508,-36.1708,-48.1258,-28.6906,-45.8934,-54.9639,-50.3215,-34.4013,-41.9879,-49.4148
-2621.77,0.991508,0.0620804,6,63,0,2634.97,92.5478,30.2017,221.052,46.8749,102.296,80.1789,56.3582,27.43,52.657,30.3743,158.289,219.002,23.8559,28.4122,57.8346,0.056624,-1.58432,-3.10139,-2.66349,-3.84948,-3.20983,-4.21269,-2.5613,-1.27111,-5.66946,0.510266,0.703976,0.692496,-3.51227,-4.49792,-2.50049,2.141,-2.33817,1.52557,0.205088,0.0449865,0.0697046,0.0212909,0.0403634,0.0148064,0.0772044,0.280521,0.00344973,1.66573,2.02177,1.9987,0.029829,0.0111321,0.0820445,-32.8505,-40.9658,-42.6286,-48.2902,-42.4577,-40.6389,-56.0043,-42.6291,-40.3429,-49.1333,-51.6696,-46.4777,-34.3697,-40.5642,-46.2661,-41.743,-38.6451,-34.4555,-46.6936,-41.1908,-35.6589,-46.2229,-35.1254,-49.1489,-42.0023,-41.7363,-37.1171,-40.0212,-32.6684,-43.0281,-38.6652,-41.8619,-48.9552,-57.6985,-36.5699,-40.0156,-34.4645,-41.0193,-46.4026,-52.1366,-59.156,-54.0801,-53.3123,-50.3902,-36.5457,-31.8537,-43.8791,-41.8208,-45.2978,-36.8839,-40.1746,-46.3672,-42.4204,-36.0877,-48.678,-28.7728,-45.2123,-57.1104,-50.567,-35.0236,-42.8198,-50.7028
-2629.58,0.915035,0.0620804,5,31,0,2640.36,113.867,34,254.924,40.2848,141.803,76.4699,62.3504,30.5279,54.4603,36.1724,145.437,226.077,23.6211,30.825,71.7161,0.0531091,0.635266,-2.83322,-2.35694,-3.69715,-2.32968,-3.30592,-3.86262,-1.80905,-5.05881,-1.19925,-0.61655,0.427811,-5.47469,-5.97978,-3.58174,2.2129,-2.85132,1.87944,1.88753,0.0588231,0.0947091,0.0247941,0.0973269,0.0366653,0.0210129,0.163809,0.00635314,0.301421,0.539804,1.5339,0.00419151,0.00252937,0.0278273,-35.1674,-39.4882,-44.5846,-49.0083,-42.5028,-38.9081,-55.4457,-41.8511,-40.3537,-49.2069,-50.1962,-47.1028,-34.3166,-40.7822,-45.8222,-41.4704,-37.2137,-34.6566,-46.8114,-42.3971,-35.7552,-47.0821,-35.1677,-50.2544,-40.5543,-42.9223,-37.4424,-39.9378,-34.6799,-43.1744,-40.0415,-42.3653,-49.0378,-57.8374,-37.0605,-39.1952,-33.919,-40.5899,-46.819,-51.6594,-58.3734,-52.5222,-53.4958,-48.069,-39.3352,-31.4976,-43.6216,-41.9246,-45.8212,-37.8692,-39.9277,-45.6734,-44.7211,-36.6696,-48.4048,-29.6752,-47.1554,-56.4053,-50.9275,-35.9811,-42.2981,-50.8985
-2626.3,0.683441,0.0620804,6,95,0,2651.05,100.613,37.5725,224.274,39.2773,112.948,80.0275,56.0912,18.3148,62.4328,38.1596,148.796,219.057,26.8546,34.3475,104.631,0.0994781,1.23377,-3.01258,-2.94677,-4.77438,-3.24297,-4.41395,-3.75309,-3.77067,-4.95178,3.1262,1.05907,0.718519,-1.75621,-3.90792,-1.02738,2.1238,-2.21947,2.28887,3.43415,0.0491645,0.0525092,0.00844332,0.0390476,0.0121073,0.0234451,0.0230366,0.00707078,22.7873,2.88369,2.05139,0.172699,0.0200823,0.357943,-33.2681,-40.8439,-42.3725,-48.9312,-41.1844,-40.1486,-55.5245,-42.4751,-39.5075,-49.6458,-51.1475,-45.9573,-33.7957,-42.6241,-45.8823,-42.003,-38.4084,-34.8693,-46.3587,-41.6968,-35.6403,-46.0655,-35.3049,-53.8307,-40.6604,-43.5424,-36.7398,-40.0971,-33.2955,-42.7503,-38.6571,-41.4492,-47.9554,-57.9535,-36.6761,-38.0043,-35.2637,-40.5615,-45.7121,-53.0747,-59.4165,-54.4027,-53.4738,-52.0465,-36.8272,-32.2685,-44.5065,-42.3107,-45.7656,-34.9625,-41.1907,-45.2084,-42.3092,-35.8479,-49.1034,-28.551,-46.1554,-56.0609,-50.8109,-34.2383,-42.5979,-49.4911
-2625.4,0.990598,0.0620804,6,63,0,2638.83,122.098,43.2004,227.516,44.602,178.146,88.8478,52.6314,44.9884,53.6917,37.7898,189.374,257.048,19.5919,38.8873,59.651,0.0545127,-0.795246,-2.65383,-3.63987,-4.77301,-1.35394,-3.5993,-3.86575,0.572449,-5.93303,2.53899,1.9697,1.28007,-2.87869,-5.19642,-2.61143,2.18292,-2.73204,2.46007,0.45147,0.0703809,0.0262557,0.0084549,0.258221,0.0273428,0.0209473,1.7726,0.00265044,12.6669,7.16853,3.59689,0.0562083,0.00553634,0.0734292,-34.1644,-40.3358,-45.2195,-49.5577,-42.1056,-39.2014,-55.4702,-42.737,-39.5752,-49.1639,-50.7676,-45.4346,-34.2245,-43.7966,-45.7583,-41.772,-37.1277,-33.4027,-46.8111,-41.4862,-35.3137,-46.8242,-35.1069,-50.6605,-42.0142,-42.8994,-36.3955,-39.6834,-33.7951,-43.1669,-38.2442,-41.8015,-48.8287,-56.6412,-36.035,-40.5124,-34.2094,-39.7214,-45.1909,-52.4661,-59.9413,-53.0528,-54.213,-48.25,-37.7796,-32.6155,-44.7984,-41.6772,-46.9836,-37.4783,-41.1172,-46.3324,-43.1968,-35.7028,-47.4899,-28.5651,-45.478,-56.9498,-50.2232,-34.4211,-41.4839,-49.434
