# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92684519
# output
#   file = output_cal_g_Kgamma_EPs_6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2662.98,0.923854,0.307454,4,15,0,2678.69,110.268,42.5465,248.614,41.7296,133.402,110.689,68.631,33.0919,73.2953,26.8045,140.738,176.874,50.419,35.2563,88.8532,0.46186,0.0619104,0.182921,0.186543,0.244371,0.178881,0.131457,0.509323,0.126377,0.522922,0.106956,0.0537098,0.0790786,0.0315482,0.479913,0.107932,-1.76971,1.13841,-35.4182,-41.4029,-42.6162,-51.9657,-42.414,-39.4254,-56.6356,-41.8433,-41.0392,-51.5943,-50.9504,-45.9577,-35.2069,-40.8234,-47.8716,-42.8873,-38.584,-34.0414,-45.4409,-45.0383,-34.3359,-45.9071,-36.7188,-51.0201,-40.1921,-43.6408,-38.0038,-40.7566,-33.2012,-43.209,-38.6908,-42.9559,-49.5037,-58.2526,-36.2706,-39.0905,-35.9683,-41.2185,-47.2123,-52.6681,-63.1217,-53.1534,-50.7758,-51.7181,-42.0345,-32.3436,-43.83,-41.4561,-48.5811,-37.2713,-41.9951,-49.2409,-42.3376,-36.6671,-48.5156,-28.8519,-45.8727,-56.981,-50.1059,-34.7052,-43.2308,-47.6874
-2666.9,0.70055,0.307454,4,15,0,2679.62,71.6266,43.0921,274.136,41.3785,172.277,91.0578,75.7075,31.8495,74.5664,41.8564,133.458,198.479,39.7126,36.1795,81.2861,0.709104,0.213811,0.152208,0.155391,0.227671,0.0446407,0.258465,0.112314,0.115999,0.395488,0.0752034,0.0579502,0.0239966,0.0593484,0.287492,0.099908,-1.93363,0.751401,-34.3669,-42.4317,-41.7526,-50.7473,-42.4503,-40.6412,-58.4769,-42.8276,-40.1072,-48.8954,-51.4548,-45.3988,-35.7326,-41.7852,-47.8772,-42.68,-40.6442,-35.2161,-46.3596,-44.3147,-35.5002,-47.2191,-36.5611,-46.9985,-41.8904,-44.0143,-39.559,-41.4745,-33.5727,-43.9782,-38.1882,-42.6766,-50.0344,-58.0754,-37.5257,-40.267,-37.5403,-40.5035,-47.1774,-51.7214,-62.267,-54.5389,-51.4028,-52.5686,-38.7147,-32.3268,-43.3037,-42.53,-46.207,-35.6574,-40.0431,-49.9371,-41.706,-37.4131,-48.378,-28.9011,-45.7988,-57.9427,-48.6304,-35.3389,-44.3206,-48.0033
-2661.07,0.998914,0.307454,4,15,0,2680.54,90.2262,46.7784,259.056,35.2652,176.538,124.881,70.4592,26.4951,74.7859,31.5935,130.19,151.92,52.095,36.8728,95.2179,0.545967,0.0980767,0.147362,0.152052,0.448539,0.148824,0.137447,0.411878,0.164406,0.442427,0.0380234,0.0823048,0.0613706,0.0816675,0.455972,0.0669301,-1.56449,1.13951,-35.5657,-41.3427,-42.4718,-53.1088,-42.5978,-40.401,-57.0577,-42.551,-40.4383,-49.7369,-50.8917,-45.6142,-36.5378,-40.8247,-47.2273,-42.1939,-39.5643,-34.8853,-46.6465,-44.5594,-35.1222,-46.3814,-37.1726,-48.8768,-40.8638,-43.8653,-38.3302,-39.7765,-34.92,-43.4518,-38,-42.8131,-49.3534,-57.9293,-36.3376,-38.2575,-36.6345,-41.7992,-46.2682,-52.7262,-62.616,-54.0292,-51.7695,-52.6246,-40.1196,-32.9779,-43.3803,-41.8953,-49.7354,-37.1012,-40.6176,-49.815,-42.7057,-36.5933,-47.2297,-27.4748,-45.0986,-56.6786,-47.6802,-34.8377,-44.212,-47.3288
-2670.78,0.8569,0.307454,4,15,0,2682.05,99.3913,38.5567,214.477,51.6796,202.799,98.1478,75.2285,38.0783,64.391,39.0935,162.299,194.504,25.3914,35.6526,81.2814,0.565232,0.0742249,0.259655,0.223933,0.18112,0.0419534,0.301046,0.201788,0.050919,0.380292,0.0983572,0.03324,0.013143,0.213656,0.379091,0.16339,-1.69543,1.02083,-34.0282,-41.1262,-40.4576,-52.5442,-41.9746,-41.4201,-58.1625,-42.3734,-41.298,-47.1326,-51.4576,-45.8952,-35.6941,-41.4378,-48.2117,-41.8068,-40.9684,-34.735,-46.0851,-44.1222,-35.482,-46.8812,-35.6985,-47.0621,-41.8917,-44.5657,-39.7861,-41.5847,-32.274,-43.4395,-37.9308,-42.4661,-49.1571,-57.5589,-37.2777,-41.0944,-35.5697,-40.1203,-47.4171,-51.7469,-61.4625,-57.0432,-52.3181,-53.189,-41.5442,-32.3432,-43.2947,-42.5692,-45.4534,-37.3302,-42.1093,-48.6635,-42.4202,-36.9559,-48.5423,-30.8909,-45.9931,-56.0563,-48.3328,-35.8243,-45.6252,-49.3867
-2671.3,0.970702,0.307454,4,15,0,2688.71,91.685,41.6312,269.315,39.2658,125.164,95.6902,67.0857,19.0978,69.0096,24.8979,138.765,138.487,66.388,29.005,105.503,0.410486,0.0886171,0.133973,0.195624,0.399428,0.242448,0.135649,0.314997,0.374724,0.45881,0.0679542,0.0370275,0.0728606,0.0119607,0.404407,0.0487605,-1.51152,1.20815,-36.307,-43.9243,-43.3047,-52.6043,-41.1674,-38.5343,-56.5763,-42.8007,-40.8155,-49.8865,-51.5256,-46.0045,-35.8191,-43.1838,-47.3863,-41.4298,-38.6745,-34.6832,-46.7575,-45.4777,-35.1608,-47.1472,-36.9743,-49.8958,-42.8326,-43.5663,-38.5496,-39.6502,-35.1878,-43.3457,-39.2386,-42.2706,-49.7832,-58.0939,-36.2011,-38.3382,-36.0231,-41.4991,-46.7666,-53.5478,-62.3574,-51.9835,-51.0957,-49.6405,-38.9308,-32.6495,-44.2309,-42.182,-50.726,-38.1334,-41.3408,-49.3779,-43.7565,-36.2718,-47.7213,-27.0974,-44.8625,-57.8323,-49.3194,-34.7484,-43.2903,-47.156
-2665.98,1,0.307454,3,15,0,2688.74,68.3878,38.6648,236.124,51.3928,169.865,94.2464,57.9828,31.0627,62.8699,27.4683,109.787,168.886,33.8093,32.8102,136.418,0.525092,0.0902745,0.195927,0.0661741,0.140592,0.0718343,0.209657,0.336054,0.0749052,0.397644,0.0209318,0.126234,0.0272442,0.209095,0.346174,0.0715573,-1.8065,1.01873,-34.2779,-40.3525,-41.3121,-52.2652,-43.4953,-42.8343,-57.1572,-42.477,-42.0584,-48.2232,-52.517,-46.197,-36.739,-39.2981,-47.0567,-42.8452,-40.6179,-35.3615,-46.548,-44.5341,-36.138,-46.789,-36.7093,-46.7757,-40.1196,-44.2799,-39.1,-41.709,-33.6253,-44.0078,-38.4378,-42.8962,-49.0052,-58.3992,-37.4915,-39.1682,-36.1471,-41.1523,-48.1251,-52.1974,-60.4665,-54.859,-52.2353,-51.6929,-41.1995,-32.4288,-43.0217,-42.188,-45.5352,-37.7995,-40.6559,-47.8194,-41.8411,-37.6456,-48.7109,-29.1077,-45.993,-56.6901,-47.428,-35.3555,-44.4807,-47.5555
-2668.32,0.947111,0.307454,4,15,0,2685.54,107.872,51.1228,289.756,26.9916,151.112,121.656,84.3811,27.6248,72.0927,36.8188,155.306,198.116,74.6637,40.536,54.7249,0.530558,0.0335937,0.223879,0.241303,0.448176,0.212856,0.226974,0.275895,0.220413,0.469982,0.098643,0.0375892,0.0773122,0.01962,0.488504,0.101432,-1.28271,1.3385,-34.9266,-43.796,-42.561,-51.941,-42.4279,-39.2251,-56.7655,-42.3734,-39.2203,-49.8497,-50.2891,-45.0715,-35.1517,-43.113,-47.0384,-42.0563,-38.9984,-34.8513,-45.7371,-45.7934,-34.6064,-46.3147,-36.5426,-51.1275,-41.1981,-44.2119,-37.9542,-40.4038,-34.393,-43.1738,-37.8882,-43.1027,-49.9647,-57.6294,-36.5486,-39.0073,-36.5075,-40.6048,-47.6666,-52.6031,-62.2396,-55.5537,-52.1317,-52.9351,-40.6305,-32.6592,-44.704,-41.1527,-46.3869,-37.4468,-42.2274,-48.4889,-41.6337,-37.2149,-48.5183,-29.8153,-45.3875,-55.9213,-48.6751,-34.6618,-43.9355,-48.1358
-2660.49,0.96517,0.307454,3,7,0,2680.58,104.582,50.1731,285.619,35.3215,168.241,114.454,82.0459,26.8525,73.9445,35.3746,144.432,191.627,77.6178,42.5349,72.0607,0.519646,0.0180527,0.205419,0.256491,0.411958,0.199523,0.191033,0.247683,0.141356,0.438706,0.0939855,0.0725913,0.0468325,0.0136734,0.403558,0.167187,-1.77289,1.19922,-35.5181,-44.118,-42.9731,-52.1173,-42.1113,-38.6589,-56.8574,-42.1005,-39.797,-49.2758,-50.1191,-44.9908,-35.3392,-43.5782,-46.8334,-42.1898,-38.7772,-34.7384,-45.5416,-45.2798,-35.115,-46.8368,-36.968,-49.0252,-41.6094,-44.2915,-38.0691,-40.1355,-34.7722,-43.5231,-37.938,-42.8538,-50.6221,-57.8505,-36.3886,-39.1515,-36.3923,-40.6216,-47.2211,-52.6139,-62.0957,-53.6079,-51.6832,-51.5726,-39.5559,-32.6952,-44.129,-41.4885,-48.0235,-37.7081,-40.8681,-49.0841,-42.5682,-36.9511,-47.2113,-28.0514,-45.3259,-56.6304,-47.7007,-34.5013,-43.8082,-47.1881
-2660.14,0.902309,0.307454,4,15,0,2671.92,111.071,44.8733,277.467,54.14,208.793,112.683,66.5506,35.1374,71.3256,34.7272,149.629,243.2,41.0592,37.5297,118.145,0.832899,0.0767678,0.169496,0.136874,0.161944,0.0447841,0.157635,0.414368,0.0277279,0.378814,0.0692791,0.0427105,0.0219426,0.185745,0.447148,0.0762244,-1.64279,1.25606,-34.3214,-40.5936,-42.1305,-52.2644,-43.5093,-40.5251,-56.8737,-41.8106,-40.2656,-48.9523,-50.3256,-46.3047,-35.7285,-39.6513,-47.4591,-43.1491,-39.4676,-34.94,-45.7424,-44.4875,-35.4847,-45.72,-36.508,-47.0804,-40.1145,-43.8077,-39.0682,-41.2915,-33.986,-44.5195,-38.4905,-43.5122,-50.5576,-58.3845,-37.5429,-39.5338,-36.035,-40.1568,-47.8017,-50.4327,-61.793,-53.312,-51.2853,-51.0445,-42.9856,-32.4655,-42.6482,-41.4548,-45.065,-38.2015,-41.5956,-47.9375,-43.3077,-38.1086,-48.6189,-29.0583,-45.9496,-56.4178,-49.2581,-34.7358,-44.0891,-48.1826
-2659.78,0.96742,0.307454,4,15,0,2670.38,113.286,44.5507,274.125,56.2298,212.489,111.637,61.6956,32.7076,74.4579,33.3055,149.056,238.852,45.6674,37.2144,114.393,0.861642,0.083336,0.169178,0.142593,0.169529,0.0428712,0.151544,0.417808,0.0248257,0.378796,0.0832669,0.0392523,0.0229981,0.114892,0.431234,0.0912283,-1.71715,1.31874,-34.4865,-40.7267,-42.1808,-51.9893,-43.4389,-40.4464,-57.21,-41.8335,-40.5155,-49.2496,-50.3743,-46.3236,-35.7637,-39.8126,-47.718,-42.8778,-39.6029,-34.6802,-45.8131,-44.6256,-35.3813,-45.7932,-36.4726,-47.1598,-40.3973,-43.8901,-39.2213,-41.0187,-33.6979,-44.7107,-38.5112,-43.3591,-50.7491,-58.0204,-37.2552,-39.2861,-36.2487,-40.3419,-47.4411,-50.6999,-62.5046,-53.1438,-51.1311,-51.3602,-41.797,-32.403,-42.6383,-41.8209,-45.8449,-37.7415,-41.2867,-48.448,-43.2586,-37.5165,-48.5234,-28.3962,-45.5296,-56.8785,-49.4128,-34.6188,-44.0824,-48.1382
-2657.54,0.98729,0.307454,4,15,0,2668.59,114.115,48.7396,230.972,50.3249,185.087,121.051,72.3424,43.01,65.8444,33.7263,148.663,195.435,56.0718,37.5729,108.116,0.764573,0.0126343,0.191715,0.302962,0.265699,0.0646055,0.157472,0.254139,0.0322505,0.458147,0.0837965,0.0347461,0.0309532,0.0525154,0.416443,0.0710511,-1.86448,1.59131,-34.2433,-43.58,-41.8291,-53.2205,-42.169,-39.6389,-57.1736,-42.3504,-40.0638,-48.6709,-50.7806,-45.9359,-35.9358,-42.4314,-48.1495,-42.0956,-39.8276,-34.6524,-45.6892,-45.1791,-35.3215,-46.7444,-36.7667,-47.4919,-41.159,-44.2567,-39.078,-40.3998,-33.3881,-44.1067,-38.1692,-42.6264,-48.9675,-57.2324,-36.5166,-39.8694,-36.5602,-40.8254,-47.346,-50.789,-60.839,-54.2577,-52.3564,-50.3177,-38.9321,-33.2385,-43.5552,-41.7818,-47.155,-37.6741,-41.6744,-49.2417,-42.5935,-36.7582,-47.6144,-28.269,-44.9009,-55.6008,-47.7712,-34.8966,-44.2242,-47.7923
-2662.37,0.877367,0.307454,4,15,0,2681.2,125.311,42.3769,226.579,47.3176,163.24,121.094,70.3162,44.1449,68.0042,30.7297,135,208.588,61.8148,35.1193,110.642,0.59253,0.0342728,0.220817,0.318238,0.277199,0.082688,0.162601,0.358646,0.0178695,0.386938,0.0911745,0.0643688,0.0170114,0.0896852,0.40333,0.0297101,-1.88705,1.45095,-33.9655,-43.6465,-41.6488,-53.2293,-42.0521,-39.2619,-56.3168,-42.1413,-39.8938,-48.0787,-50.6791,-45.8085,-35.6512,-42.2316,-47.9904,-43.4356,-39.1105,-35.1631,-45.348,-44.5231,-35.8267,-46.2342,-37.1162,-47.0263,-41.1727,-43.4531,-39.3442,-40.8103,-33.4544,-43.6259,-37.9129,-42.6418,-49.3363,-58.447,-37.3155,-41.0377,-35.9058,-40.7693,-47.8394,-50.5317,-62.1795,-54.1821,-51.5014,-50.6767,-41.2758,-33.3706,-43.4277,-41.2141,-46.4648,-39.5954,-41.9833,-48.0708,-42.4931,-38.0609,-47.8468,-28.7516,-44.7499,-55.7853,-48.3547,-34.8807,-44.5514,-47.9474
-2661.4,0.905678,0.307454,4,15,0,2677.71,96.0877,44.4391,247.115,44.545,173.451,94.8308,61.9291,28.4961,69.4335,28.3853,139.106,213.775,51.5303,36.8781,186.591,0.6028,0.0215668,0.161794,0.141435,0.239202,0.107078,0.203151,0.289254,0.0286856,0.374675,0.0743133,0.0502213,0.0402975,0.0231884,0.31541,0.074147,-1.83674,1.13687,-34.4403,-41.505,-41.6602,-52.2113,-42.006,-40.9393,-56.683,-41.6599,-41.4942,-48.913,-50.7949,-46.365,-35.7966,-39.9437,-47.1887,-42.8634,-40.1176,-34.962,-45.794,-44.955,-35.9783,-46.2353,-36.9751,-48.7638,-40.9758,-44.0448,-38.6253,-41.803,-33.7279,-44.681,-38.64,-43.4153,-50.3806,-57.9471,-37.4232,-39.2013,-36.6333,-40.5853,-47.8603,-50.4211,-59.8912,-53.9545,-51.9387,-51.5981,-40.4471,-32.7556,-43.4531,-42.0616,-45.463,-38.0894,-42.0741,-47.4528,-42.4469,-37.1611,-48.8177,-28.2943,-45.4924,-56.2154,-49.1086,-34.4307,-44.0172,-47.6015
-2659.2,0.918358,0.307454,4,15,0,2674.41,102.908,41.0639,261.932,42.541,138.45,109.503,72.5256,29.8708,70.6469,32.0623,131.915,189.755,39.586,36.6135,58.6725,0.455969,0.0642987,0.200316,0.290444,0.315376,0.204687,0.187231,0.342077,0.157487,0.437625,0.0742917,0.0264041,0.0216464,0.192471,0.447314,0.0256434,-1.49336,1.30415,-34.9896,-44.0589,-42.8021,-52.3603,-42.4824,-38.3751,-56.926,-43.3618,-38.9769,-50.5007,-50.1619,-45.0415,-35.05,-42.6738,-47.554,-42.6617,-38.3994,-34.5778,-45.9465,-44.1506,-34.9963,-46.9407,-36.8383,-47.7874,-41.7202,-43.4061,-38.593,-40.6265,-33.5719,-42.5531,-37.7512,-42.7352,-49.98,-58.9919,-36.6318,-39.7623,-35.4262,-40.4282,-47.4464,-51.6235,-62.1341,-53.2808,-51.0592,-50.8184,-40.9186,-32.4336,-44.2791,-41.3252,-47.2907,-38.4443,-41.2805,-48.6783,-42.5725,-37.7156,-47.3873,-28.5685,-45.3649,-57.3201,-48.2477,-35.0937,-43.8032,-47.5762
