# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92684440
# output
#   file = output_cal_pl_Kgamma_EPs_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2651.8,0.990649,0.178142,5,31,0,2665.73,89.7458,37.8678,228.704,46.4737,151.927,93.9313,72.6829,26.3871,67.1661,29.8778,114.493,160.165,36.56,37.0294,155.645,0.0493903,0.249067,0.283863,0.219214,0.0950494,0.216431,0.273045,0.0210658,0.408058,0.0586206,0.0807074,0.0596679,0.141624,0.512096,0.0229903,-1.61543,1.0741,0.752199,4.45165,-34.2377,-42.6779,-41.9541,-51.2897,-42.3143,-39.1558,-56.1107,-42.8316,-39.7066,-50.0947,-49.4434,-45.1768,-35.1079,-42.13,-47.595,-42.5453,-38.8656,-34.7627,-46.2579,-44.2231,-35.9146,-47.2347,-36.4592,-49.6587,-40.3085,-44.2972,-38.1202,-40.7053,-32.1548,-43.496,-37.9685,-42.5999,-48.2081,-59.0235,-36.7923,-38.6972,-35.2922,-41.1593,-47.5261,-52.6326,-62.7314,-54.0834,-52.1711,-51.6901,-40.2276,-32.0168,-44.2008,-41.4861,-46.8267,-37.034,-41.6027,-47.5419,-42.2919,-36.9193,-48.5999,-28.586,-45.2746,-56.2138,-48.7742,-35.0575,-43.5204,-46.8492
-2659.23,0.909758,0.178142,4,31,0,2673.75,82.1653,39.4797,249.164,40.1827,176.587,103.746,72.5376,36.6097,62.7168,39.2203,132.909,186.136,47.6323,38.7835,115.482,0.0602998,0.0698151,0.148153,0.247348,0.0595447,0.188342,0.205725,0.0635841,0.443852,0.0287894,0.042729,0.0214584,0.0466428,0.198469,0.0600546,-1.93813,1.17309,1.48536,4.45352,-34.1918,-42.1361,-41.8962,-52.114,-41.9216,-40.4229,-57.4905,-42.2745,-40.8349,-48.7278,-51.5863,-46.5328,-36.243,-41.1538,-46.7569,-42.368,-40.0028,-35.2108,-46.4877,-43.7041,-35.504,-47.2796,-36.9446,-46.8746,-40.8377,-42.4786,-39.0188,-41.4057,-33.7416,-44.3365,-38.7257,-44.0222,-50.4108,-57.356,-37.1687,-39.8324,-36.5007,-40.6568,-47.5009,-49.7996,-58.5225,-54.2982,-51.8235,-51.8301,-40.3957,-32.8604,-44.2135,-42.2129,-45.513,-37.056,-40.5476,-48.5284,-42.1957,-37.1316,-47.9077,-29.544,-46.2943,-56.2178,-48.4993,-35.7004,-44.4473,-48.8128
-2659.04,0.871907,0.178142,5,31,0,2681.04,94.3831,45.6537,260.169,55.4923,171.805,98.9215,63.0849,27.8901,82.886,22.9555,122.757,160.606,43.275,39.5384,112.9,0.0506097,0.259345,0.158936,0.191807,0.0360668,0.205497,0.357309,0.0723298,0.321483,0.102085,0.10828,0.0522361,0.0929963,0.480693,0.0322453,-1.55187,1.11041,0.418936,3.92573,-33.8096,-40.1645,-42.0442,-51.2251,-42.0653,-40.3183,-55.0892,-41.8561,-40.7084,-51.103,-51.1283,-44.9893,-35.1256,-43.5805,-46.7445,-42.6891,-37.9342,-33.9787,-45.5643,-45.1556,-36.2647,-46.1341,-36.8779,-51.8107,-42.1712,-45.7964,-37.7446,-40.3759,-33.092,-42.9305,-38.1263,-41.7129,-47.6187,-58.6159,-35.9216,-39.3757,-34.4119,-40.8878,-46.8375,-56.3499,-68.5667,-53.8655,-52.3813,-52.9413,-40.5303,-31.593,-42.9394,-40.7581,-49.3329,-38.4191,-40.4599,-46.9316,-41.896,-36.1667,-47.7276,-28.1227,-45.384,-57.8875,-48.5208,-34.4826,-42.8844,-46.8945
-2658.87,0.145525,0.178142,5,31,0,2676.89,88.456,38.4233,263.29,43.5771,152.876,92.9534,57.6779,33.0015,82.1539,23.2253,123.185,176.286,44.6678,37.2239,116.408,0.0260883,0.219663,0.187457,0.218896,0.0477916,0.253326,0.348216,0.0877226,0.26021,0.0569436,0.0788142,0.0605216,0.14754,0.487467,0.0417453,-1.60587,1.22581,1.29402,5.34484,-33.5261,-42.2422,-42.4141,-50.9792,-43.2846,-39.5664,-55.8376,-42.5303,-40.6873,-48.902,-50.6344,-45.5626,-35.3939,-41.512,-47.0564,-42.8341,-38.8361,-35.143,-46.6081,-44.8515,-36.2772,-45.8969,-36.4412,-50.1357,-41.2391,-44.3875,-38.3404,-41.2101,-33.0781,-43.19,-37.891,-42.917,-48.8036,-58.8565,-37.0156,-39.6851,-35.6259,-40.9982,-48.3567,-52.9895,-63.9534,-54.1544,-52.5934,-52.1716,-40.3458,-31.73,-42.8214,-41.3452,-46.2251,-38.3574,-41.6159,-46.4155,-41.1835,-37.2884,-49.0085,-28.7878,-45.4997,-57.4507,-48.3895,-34.6547,-43.5167,-47.3766
-2662.59,0.962961,0.178142,5,31,0,2679.75,68.8852,43.2611,231.386,49.5663,117.881,96.0716,79.2049,26.1333,57.2821,41.0342,120.844,168.138,43.6799,39.9043,83.0526,0.0646696,0.0561935,0.204885,0.26373,0.100305,0.122404,0.319795,0.176751,0.499295,0.0496985,0.0458607,0.0239232,0.0294791,0.303168,0.0494893,-1.67077,1.28197,0.437657,3.33796,-35.3808,-41.2924,-43.5161,-53.6249,-41.9638,-38.9045,-57.4651,-42.9217,-39.5755,-50.2345,-50.9254,-45.9073,-35.5643,-43.002,-45.9163,-43.0408,-38.6739,-35.0522,-45.6311,-43.7272,-35.6301,-48.5996,-37.4217,-48.9649,-41.8536,-42.5769,-38.2859,-41.0558,-34.0855,-43.9588,-39.4944,-43.9207,-49.7931,-58.5593,-37.2923,-39.4776,-35.5259,-40.4374,-46.8669,-51.382,-59.7397,-52.0846,-51.5771,-49.1746,-41.9613,-33.5041,-45.3945,-41.7862,-46.9142,-38.0452,-41.3227,-47.5865,-42.9415,-36.9859,-47.0339,-28.1437,-45.74,-55.2086,-48.4955,-36.5144,-43.0936,-48.2283
-2658.22,1,0.178142,5,31,0,2679.34,72.0636,42.8943,217.523,38.4888,114.622,91.1612,67.9049,26.0352,61.3757,32.0135,117.669,147.481,39.3953,29.1919,96.8284,0.134426,0.0562266,0.153962,0.241472,0.233353,0.198917,0.284494,0.0712857,0.481578,0.0447466,0.0802969,0.0269534,0.0112703,0.398634,0.084348,-1.86759,2.02249,0.738416,4.94316,-34.8394,-40.9745,-41.6942,-51.2058,-41.6603,-40.1118,-56.9926,-42.4453,-41.0637,-49.732,-51.6103,-45.6408,-35.5247,-41.9888,-47.3543,-42.0732,-39.2269,-34.6105,-46.1592,-43.7262,-35.2941,-47.6943,-36.6357,-48.4712,-41.2392,-42.6739,-39.0291,-41.1518,-33.3878,-43.5026,-38.6021,-42.8267,-49.7136,-57.9622,-36.8157,-39.2177,-35.7829,-40.9777,-46.926,-53.0254,-60.562,-54.7459,-51.6805,-51.1424,-40.3441,-33.0979,-44.3628,-41.8978,-47.0122,-36.8824,-40.4302,-47.9544,-41.545,-36.6238,-47.6048,-28.4046,-45.0018,-55.4067,-48.4813,-35.7757,-43.9551,-48.1654
-2654.12,0.897519,0.178142,4,31,0,2675.24,77.5743,41.2214,275.906,40.0097,147.474,95.1905,61.5379,25.88,70.1425,30.0026,109.888,160.309,57.6644,38.8538,73.8706,0.101006,0.0899381,0.0920646,0.359365,0.0665933,0.158148,0.219236,0.137621,0.355481,0.0697556,0.0668491,0.0707413,0.00839621,0.371339,0.146897,-1.60768,0.98965,0.287913,2.72036,-34.5747,-40.5814,-43.6889,-52.2805,-42.6561,-39.2942,-56.3596,-41.8931,-40.45,-50.1896,-50.4647,-45.631,-35.2316,-42.0991,-45.5134,-42.5956,-37.8753,-35.1007,-45.6164,-43.7624,-36.61,-46.7297,-37.4748,-51.3286,-42.8041,-42.6773,-37.2819,-40.4147,-34.3771,-43.1249,-38.4759,-43.3098,-49.3229,-57.9775,-36.5663,-40.0875,-35.703,-40.8505,-46.5774,-52.7878,-62.9549,-52.2645,-51.8621,-50.9219,-38.946,-32.4362,-44.229,-40.9322,-47.4292,-38.4707,-41.4479,-46.0239,-42.2452,-36.6301,-47.833,-27.5889,-44.4778,-56.8622,-49.25,-35.3055,-42.6219,-47.7825
-2654.94,0.982156,0.178142,5,31,0,2666.57,79.1755,42.3996,228.168,43.3463,140.615,88.4911,69.5373,25.0389,63.7686,28.6068,116.078,166.111,25.0456,34.0704,88.4983,0.109712,0.0366059,0.154179,0.248486,0.109656,0.183572,0.290852,0.101468,0.407243,0.0319422,0.0668465,0.0357201,0.300097,0.233465,0.0599613,-1.97249,0.90985,0.277549,2.26663,-34.1869,-41.4728,-42.3087,-52.3036,-41.5714,-39.8106,-56.6657,-42.6805,-40.2956,-49.8701,-51.4317,-46.1535,-35.4188,-41.3516,-46.9243,-42.9624,-38.9272,-34.6069,-46.6019,-43.4963,-35.6189,-46.8691,-36.9848,-48.2646,-41.7954,-43.2135,-38.0187,-41.5117,-33.6847,-43.5925,-38.4675,-43.0218,-49.8014,-58.7026,-36.8293,-39.7521,-35.8609,-40.4894,-46.9377,-51.8214,-60.5145,-52.6689,-51.838,-50.4276,-41.0578,-32.9143,-43.5519,-41.1882,-46.1065,-37.1525,-41.6107,-46.8306,-42.4814,-37.0967,-47.636,-28.1872,-45.9775,-55.7794,-48.9205,-35.0306,-43.4179,-48.5083
-2658.03,0.923165,0.178142,5,31,0,2672.67,83.5005,31.6543,222.281,36.4897,139.953,84.5128,60.243,24.0441,64.0008,30.4723,102.409,136.432,62.2254,32.9061,72.3725,0.0470912,0.373408,0.225433,0.296249,0.0815032,0.157239,0.324128,0.086406,0.360205,0.0422998,0.113668,0.0406909,0.022506,0.501707,0.0633564,-1.99261,1.25877,0.690388,4.87392,-34.8433,-41.7014,-43.5146,-50.8795,-42.8326,-38.7322,-56.6358,-42.7477,-39.8852,-48.1085,-50.3836,-45.4592,-35.1976,-41.9832,-47.3834,-42.2964,-38.3045,-35.6214,-45.6604,-45.2292,-36.4477,-47.5964,-36.2889,-47.8951,-40.9295,-44.7054,-39.2679,-40.2257,-31.7081,-43.7138,-38.8267,-42.285,-48.9067,-58.7368,-37.4037,-39.4373,-35.4086,-41.9907,-47.6294,-53.8259,-63.0201,-52.4154,-51.943,-50.5913,-39.5619,-31.6388,-44.0462,-41.4848,-47.4757,-37.205,-39.9814,-47.8539,-42.6569,-36.7955,-48.5773,-27.8668,-44.8177,-57.1152,-48.428,-35.3071,-43.8604,-47.2532
-2655.58,0.92213,0.178142,5,31,0,2680.06,68.8563,44.5343,276.456,42.7702,150.612,100.631,70.7026,23.2722,67.633,38.2577,121.115,152.626,36.5387,41.3678,73.3841,0.140886,0.109943,0.160188,0.421194,0.21633,0.219087,0.385512,0.202329,0.461955,0.0382552,0.0957623,0.0429574,0.128634,0.374167,0.162557,-1.62249,1.06536,0.397413,3.49452,-35.6205,-40.8775,-42.6711,-53.6468,-41.8786,-38.9154,-56.88,-42.6725,-40.1003,-50.543,-50.343,-44.8036,-35.2725,-44.1031,-45.9158,-42.4231,-38.2383,-34.617,-46.3494,-43.4507,-35.859,-47.974,-36.8788,-50.766,-42.4006,-43.4648,-37.7913,-39.7816,-34.195,-42.9931,-37.6497,-42.7983,-50.0143,-59.0138,-36.2728,-38.9457,-35.39,-40.4986,-45.6233,-54.4336,-61.4905,-53.5499,-52.0924,-51.9233,-40.6017,-32.2378,-45.0403,-41.4502,-49.0281,-36.8604,-41.2847,-48.0408,-42.4452,-36.1659,-46.5412,-27.5307,-44.8026,-57.0271,-47.6056,-35.7417,-43.3224,-47.3378
-2653.02,0.980643,0.178142,5,31,0,2672.32,71.6693,44.3219,245.746,32.1769,140.135,90.2599,68.4555,27.0554,71.7043,37.8335,130.875,164.322,33.322,36.5659,105.956,0.153673,0.175458,0.179916,0.314135,0.155857,0.284883,0.237258,0.187043,0.401028,0.0395449,0.0720042,0.079515,0.173617,0.44722,0.112212,-1.79891,1.06711,0.268932,2.50899,-34.7124,-41.0752,-41.5952,-51.6907,-41.5378,-39.7348,-56.2161,-42.2575,-40.4754,-49.9265,-50.4626,-45.095,-34.9502,-42.9733,-46.9027,-41.9935,-38.8274,-34.6459,-46.1762,-44.5131,-35.4937,-46.8346,-35.9986,-52.2295,-41.1215,-44.6949,-37.8686,-40.9913,-32.4032,-42.8072,-38.1467,-42.5539,-48.4884,-57.9676,-36.6751,-38.9721,-35.9447,-40.4516,-46.9362,-53.729,-61.8448,-54.7194,-52.3268,-53.0773,-40.1146,-32.0175,-44.1777,-41.186,-46.4394,-35.8353,-41.9507,-47.2746,-41.6046,-36.739,-48.5875,-29.8274,-46.271,-55.7579,-49.1083,-35.3038,-43.6264,-47.6298
-2650.63,1,0.178142,5,31,0,2663.62,91.3584,36.6707,229.898,44.1051,164.15,110.17,71.1025,27.0037,68.1573,28.6748,114.273,180.718,42.7507,34.8735,93.0192,0.0689714,0.175706,0.17598,0.172432,0.0786129,0.116823,0.269019,0.156761,0.400868,0.114293,0.105828,0.0407177,0.0897037,0.32136,0.134278,-1.51969,1.16865,1.70513,5.71981,-35.0746,-41.4149,-42.3956,-51.1582,-42.4694,-40.3456,-57.188,-42.1299,-41.0699,-49.1378,-50.7309,-46.0734,-36.17,-41.3131,-47.194,-42.7758,-39.2616,-35.0844,-45.9313,-43.8553,-35.6782,-46.4673,-36.8261,-47.1989,-39.7271,-43.1671,-38.2403,-41.6278,-32.702,-43.3682,-38.714,-42.8913,-49.666,-58.3513,-37.3595,-39.0854,-36.0005,-41.1785,-47.9529,-51.4128,-61.2284,-53.3124,-51.4334,-51.0376,-41.0874,-32.5813,-43.3593,-41.4711,-45.6587,-37.632,-40.3552,-47.9322,-42.1102,-37.5458,-48.9804,-29.1088,-45.7936,-56.4022,-49.0067,-35.0797,-43.9554,-48.0459
-2648.71,0.996952,0.178142,5,31,0,2659.51,87.2539,47.9078,263.206,47.3811,135.861,107.679,68.8594,32.0882,73.1144,38.2155,146.005,187.354,55.4472,41.8167,67.5991,0.0779042,0.213663,0.213829,0.218177,0.203317,0.226573,0.246356,0.0611521,0.412247,0.0331044,0.0559131,0.0489966,0.0460259,0.475829,0.11756,-1.75876,0.897343,0.531777,2.47882,-34.59,-41.497,-42.0855,-51.3692,-43.1863,-39.5548,-56.8707,-42.3866,-40.1267,-49.4554,-50.9965,-44.7674,-35.0084,-41.5948,-46.6986,-41.7357,-39.0811,-34.5603,-45.4558,-44.4904,-35.1357,-46.8588,-36.3015,-49.6492,-41.7145,-44.3518,-38.2067,-40.5374,-33.2542,-43.4269,-37.677,-42.6967,-49.6435,-57.3588,-36.6377,-39.5303,-35.9681,-40.351,-47.1028,-53.1876,-62.4739,-54.6067,-51.4631,-52.2309,-39.4009,-32.2301,-43.4564,-41.3834,-46.5261,-37.1817,-41.1585,-48.4156,-41.5035,-36.8489,-47.8766,-28.8434,-45.3862,-56.4426,-47.8356,-34.9334,-43.574,-47.5814
-2651.25,0.906619,0.178142,5,31,0,2664.52,74.4046,42.9538,242.02,45.4807,195.905,99.9747,67.1494,28.3177,70.1989,25.8161,116.545,170.077,37.9781,38.695,120.023,0.135216,0.234282,0.198618,0.298431,0.0523317,0.189692,0.203385,0.136791,0.409827,0.0578231,0.133572,0.0311252,0.0573435,0.490679,0.0752112,-1.89432,0.890023,0.338681,2.70651,-34.1691,-41.0994,-42.2856,-52.6423,-42.5991,-40.2292,-55.8729,-41.8958,-40.186,-49.7934,-50.3138,-45.2722,-35.3333,-42.2173,-46.8763,-42.3962,-38.5173,-34.4093,-45.6737,-44.745,-36.6447,-46.8063,-36.6822,-50.0104,-41.6198,-44.7526,-38.3263,-40.7151,-32.2828,-42.9649,-38.36,-42.5512,-48.0968,-58.5723,-36.7387,-39.2422,-35.3235,-40.9542,-46.5083,-54.0907,-63.5277,-54.2523,-52.256,-51.678,-39.3317,-31.883,-43.8668,-40.8448,-48.0669,-37.4384,-40.3969,-47.5541,-42.1258,-36.3917,-47.6888,-28.2232,-44.411,-57.0797,-48.0576,-34.6943,-43.6026,-47.0396
