# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94248381
# output
#   file = output_cal_pl_Ka_EPs_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2627.4,0.997537,0.123719,5,31,0,2636.58,62.6591,37.9204,221.148,36.7278,175.51,76.7604,58.7816,30.4793,55.2227,34.5747,175.046,271.03,59.1417,34.7817,73.1302,0.0578564,-2.97649,-4.05523,-3.79758,-5.64398,-1.19101,-6.06749,-4.48715,-1.62599,-6.26561,1.37942,1.17765,4.25203,2.84125,-5.93488,-3.35139,2.02867,-2.18277,2.98967,0.0509715,0.0173315,0.022425,0.00353875,0.303914,0.00231697,0.0112526,0.196716,0.00190055,3.97261,3.24672,70.2479,17.1372,0.00264555,0.0350358,-32.3312,-40.3536,-42.4377,-49.2004,-41.6642,-39.9863,-55.3171,-41.9257,-39.8539,-48.875,-50.8975,-45.1819,-34.1484,-42.9344,-46.091,-41.6839,-38.7389,-34.6503,-46.4329,-41.8814,-36.3127,-46.3344,-34.8662,-51.8188,-41.1572,-43.3749,-36.6128,-39.8849,-32.4039,-43.2301,-37.6696,-41.6058,-48.1738,-57.259,-36.8964,-39.6122,-34.6835,-40.6603,-46.1976,-52.4402,-60.0307,-54.5851,-54.4812,-50.6714,-37.8879,-31.612,-44.9984,-41.5961,-46.4145,-35.1967,-40.1225,-45.9015,-41.9739,-35.7165,-47.575,-29.2885,-45.8511,-55.0373,-48.8656,-34.2067,-42.7904,-49.1902
-2627.62,0.837883,0.123719,6,63,0,2645.18,129.12,37.4816,225.463,37.8152,196.545,91.5498,46.0991,22.9977,54.1756,46.0884,145.485,225.76,20.7463,33.5755,86.1281,0.0516118,3.49799,-2.93701,-3.18914,-5.46961,-0.118489,-3.29819,-3.25006,-3.02371,-5.91021,-0.261203,0.350489,2.02267,-3.2484,-4.43281,-1.50404,2.08401,-1.57604,2.39573,33.0489,0.053024,0.0412073,0.00421288,0.888262,0.0369499,0.038772,0.0486206,0.00271162,0.770124,1.41976,7.55851,0.0388362,0.011881,0.222231,-34.5908,-40.1404,-43.9012,-49.0276,-41.3116,-39.621,-56.1662,-42.635,-39.0493,-49.2249,-51.4037,-45.8928,-34.6138,-42.5997,-45.5132,-41.7774,-37.8441,-34.2908,-46.5707,-41.6976,-35.7192,-47.2773,-36.0179,-49.5075,-41.3225,-43.1511,-37.2721,-40.0638,-33.4267,-43.3568,-38.8346,-41.6939,-48.2446,-57.3376,-36.5626,-39.3619,-35.0314,-40.5281,-45.9713,-51.3474,-58.906,-53.145,-54.4646,-48.934,-37.0634,-32.6121,-44.5883,-42.8943,-46.7678,-36.7607,-39.7189,-47.0363,-43.0622,-36.3119,-47.7044,-27.9673,-45.7239,-56.6807,-49.5633,-35.025,-42.1765,-49.1731
-2629.81,0.744168,0.123719,6,63,0,2644.45,88.2772,44.6988,260.804,48.3844,112.908,78.1358,51.7582,32.827,61.2871,39.4216,211.68,297.211,54.3367,36.1785,65.8734,0.0576037,-2.54226,-2.8088,-3.07831,-5.39279,-4.42868,-5.26568,-3.57577,-2.37963,-6.54161,0.750065,1.8936,3.82628,-2.51378,-5.43226,-2.68039,2.03985,-3.14148,3.02364,0.078688,0.0602772,0.0460368,0.00454927,0.0119303,0.00516587,0.0279939,0.092585,0.00144217,2.11714,6.64322,45.8914,0.0809615,0.0043732,0.0685362,-33.6968,-40.3189,-43.2083,-50.3805,-41.6925,-38.9645,-54.3183,-41.2385,-39.9648,-49.2229,-51.5179,-45.8688,-33.4605,-43.0875,-45.6419,-42.2703,-36.9802,-33.8933,-45.2224,-41.5427,-35.8185,-45.2428,-35.6168,-53.0778,-43.9383,-42.2973,-36.4859,-39.0682,-34.0962,-42.6372,-38.4649,-41.7456,-49.851,-56.6545,-36.1023,-41.4284,-34.8164,-39.7962,-45.2979,-53.1876,-59.4201,-52.21,-52.7026,-50.2575,-35.5278,-31.9163,-43.5006,-41.0092,-48.4156,-36.9488,-40.9389,-46.7799,-43.655,-35.8636,-46.647,-28.9191,-46.2485,-57.5873,-50.4273,-34.5686,-41.7114,-50.0829
-2635.01,0.966585,0.123719,5,31,0,2648.03,107.753,43.0102,263.248,42.2545,177.599,87.8224,54.4242,33.7552,54.2608,36.8172,190.173,288.882,35.9723,25.2575,62.764,0.0422145,-1.22205,-2.80946,-3.50818,-4.27576,-2.28997,-4.69771,-5.74056,-2.09916,-6.17587,-0.643573,3.82777,3.95767,-2.32982,-8.14667,-7.07293,2.04718,-3.36697,3.31882,0.294625,0.0602376,0.0299514,0.0139015,0.101269,0.00911617,0.00321295,0.122559,0.002079,0.525412,45.9602,52.3354,0.0973129,0.000289699,0.000847749,-32.7336,-39.6265,-43.9115,-48.7795,-42.1384,-39.1031,-55.5798,-41.5162,-41.8888,-48.9433,-51.302,-45.6036,-34.1863,-42.3721,-46.0165,-41.9302,-37.7201,-34.0866,-46.1157,-41.6018,-35.8232,-46.5354,-34.6844,-50.6139,-40.6112,-42.0136,-37.1385,-39.7701,-34.836,-42.6398,-37.7985,-40.9386,-49.1713,-57.1806,-37.0652,-40.424,-34.2687,-39.8079,-46.4786,-51.0075,-57.9785,-54.2636,-54.4046,-48.7544,-39.9712,-32.5394,-44.6509,-42.1596,-46.6831,-38.1959,-40.2325,-46.1837,-43.2388,-36.4808,-48.3637,-29.6844,-45.2613,-55.8458,-49.6067,-34.5934,-42.4967,-48.84
-2635.86,0.975922,0.123719,5,63,0,2650.89,142.323,43.838,262.787,39.9379,155.993,80.6807,59.0114,33.3436,56.9692,38.509,168.995,281.15,53.7325,25.5055,73.7367,0.0628117,1.30458,-1.99926,-3.09939,-6.35191,-2.48053,-3.85113,-2.95256,-1.46913,-6.65607,1.14433,0.155572,1.71872,-2.61671,-8.9886,-0.534897,2.02658,-3.20629,3.33007,3.68614,0.135436,0.0450767,0.00174341,0.0836989,0.0212558,0.0522059,0.230126,0.00128619,3.14033,1.16833,5.57739,0.0730429,0.000124825,0.585729,-34.1233,-41.025,-46.5781,-50.5855,-41.8987,-38.2194,-54.9924,-41.8464,-38.6631,-49.3555,-50.5749,-46.3623,-33.5134,-39.614,-45.8319,-41.8997,-36.7732,-34.0948,-45.526,-42.2854,-36.4649,-45.5619,-36.1736,-53.4822,-42.7889,-41.3967,-37.0227,-38.8551,-34.4676,-43.3472,-39.6702,-41.6897,-50.4439,-57.0531,-36.781,-40.5118,-34.4993,-39.8202,-45.6908,-52.0508,-59.3044,-51.6039,-52.5043,-48.4985,-36.2488,-31.8627,-43.3957,-40.9385,-48.7288,-38.3807,-41.1219,-45.8145,-44.8369,-36.9178,-46.834,-28.8792,-45.2618,-57.7713,-51.5794,-34.1711,-41.3451,-50.12
-2639.48,0.687092,0.123719,5,31,0,2663.35,62.9609,43.9894,242.469,45.567,124.497,92.9593,56.92,26.3848,49.3035,48.9755,166.969,259.509,25.9411,22.8585,58.6512,0.0446561,-2.95355,-2.2675,-3.06895,-3.56216,-3.72747,-4.07889,-5.07897,-3.38131,-6.41457,1.37862,3.53044,1.7109,-4.69884,-8.92443,-6.18392,2.05031,-1.83688,2.98199,0.0521543,0.10357,0.0464701,0.0283774,0.0240537,0.0169263,0.00622629,0.034003,0.00163752,3.96941,34.139,5.53396,0.00910581,0.000133097,0.00206233,-33.0806,-39.6127,-43.5801,-49.2374,-43.1644,-40.3591,-55.4615,-41.5383,-41.8326,-48.9262,-51.6803,-45.4338,-34.7102,-39.9136,-45.5155,-41.9732,-38.0342,-35.0618,-46.6529,-41.2011,-35.895,-46.0936,-35.2078,-50.1243,-39.8532,-41.9753,-37.5629,-40.0904,-35.2583,-42.699,-38.2379,-41.2387,-49.3415,-57.4605,-38.0107,-39.6286,-34.7964,-40.2375,-47.0805,-50.5697,-56.5596,-54.4205,-54.1341,-48.9706,-39.9305,-33.3007,-44.1617,-41.6283,-45.873,-38.5978,-40.5444,-46.6583,-43.0284,-37.6191,-48.5862,-29.8095,-45.6343,-55.1099,-48.8698,-35.4333,-43.0052,-48.7329
-2631.27,1,0.123719,5,31,0,2656.75,142.78,42.5867,255.074,39.6367,169.547,92.7221,60.6469,22.1658,67.1622,36.2099,199.834,285.505,54.4877,26.4922,70.0238,0.0627049,0.788308,-2.81108,-3.33661,-5.69636,-2.28322,-4.31126,-5.36684,-3.91888,-5.53496,1.50708,2.78409,1.48076,-2.06445,-8.86587,-2.18474,2.0345,-3.89916,2.82674,2.19967,0.0601399,0.0355572,0.00335816,0.101956,0.0134166,0.00466888,0.0198634,0.00394638,4.51352,16.1852,4.39629,0.126888,0.000141124,0.112507,-33.0386,-40.3966,-44.6939,-49.2131,-41.796,-39.0718,-54.4433,-41.2582,-39.1469,-49.4787,-50.7122,-46.4084,-33.6507,-40.2018,-46.1002,-41.7664,-37.1394,-34.1562,-45.7728,-41.6206,-35.6311,-44.9246,-34.9826,-53.6348,-41.0793,-41.7468,-36.7711,-39.0148,-34.4612,-42.2993,-38.9693,-41.3617,-48.8999,-56.7643,-36.9545,-38.5285,-34.2436,-39.9684,-45.9886,-52.2726,-61.3347,-53.9548,-52.6809,-51.0295,-38.3227,-32.3419,-43.7496,-41.581,-47.3294,-37.1649,-39.7951,-45.4947,-44.1497,-36.2996,-47.7694,-29.4437,-45.8794,-56.1413,-51.6319,-33.7454,-42.0709,-50.995
-2629.3,0.991719,0.123719,5,63,0,2642.99,98.0973,32.6849,215.102,36.3393,133.164,66.5525,49.9746,42.457,50.8493,39.4731,169.842,243.745,29.8939,25.2175,99.579,0.0442797,0.355357,-3.44133,-3.82637,-5.28802,-2.49784,-4.66106,-5.08074,1.7935,-6.6942,3.4992,3.04491,1.48628,-1.95945,-8.35039,-2.52556,2.01023,-1.70537,3.4952,1.42669,0.0320222,0.0217887,0.00505176,0.0822624,0.00945645,0.00621528,6.01044,0.00123807,33.0889,21.0081,4.42061,0.140935,0.000236305,0.0800132,-33.2837,-40.4437,-45.2641,-49.0683,-41.6375,-38.4759,-55.4357,-42.5949,-39.4111,-48.3362,-50.0301,-46.3622,-34.0529,-40.4289,-46.6103,-41.4247,-37.9431,-34.8952,-46.9326,-42.3411,-36.0161,-47.0765,-34.853,-49.708,-40.0507,-43.0019,-37.9876,-40.0958,-32.5183,-43.9509,-39.3714,-41.8088,-49.1834,-57.5423,-37.5448,-38.7017,-34.7331,-40.7528,-46.3497,-51.1085,-56.5112,-52.8969,-53.9684,-47.7888,-37.947,-31.6983,-44.3401,-42.43,-46.7311,-36.2443,-39.8202,-46.6223,-43.586,-36.3092,-48.0648,-28.7538,-45.5744,-56.0308,-50.04,-34.3466,-42.1067,-49.6078
-2633.25,0.944498,0.123719,5,63,0,2647.32,138.35,48.8388,246.685,44.9579,124.691,85.182,63.5678,30.4301,67.0296,39.2916,188.747,254.381,69.1893,28.7448,70.552,0.0734712,3.19942,-2.42799,-2.66296,-6.41825,-3.34847,-3.77342,-4.25187,-1.72459,-6.02031,2.22016,2.25075,1.64462,2.10787,-5.82081,-2.94535,2.01454,-2.46027,2.7552,24.5184,0.088214,0.0697412,0.00163151,0.0351379,0.0229734,0.0142376,0.178247,0.00242891,9.20882,9.49482,5.17905,8.23068,0.00296521,0.0525837,-33.7888,-40.302,-43.1051,-50.9764,-41.228,-39.6586,-54.7644,-41.2938,-39.9424,-49.6776,-51.6284,-46.4713,-33.9539,-42.0883,-45.9864,-41.9088,-37.3991,-33.7152,-45.3212,-42.32,-35.1035,-44.8976,-35.4962,-54.2168,-42.5158,-42.9954,-37.0022,-38.6898,-35.2216,-42.9286,-40.0272,-40.9339,-48.8544,-56.3089,-36.1406,-39.589,-34.7221,-39.7988,-45.0327,-52.9234,-61.2026,-52.7828,-52.5164,-50.1619,-35.8475,-32.6822,-42.5258,-41.9647,-49.9449,-36.7793,-40.6408,-45.7335,-44.8328,-35.8123,-46.1441,-28.2736,-46.4368,-55.9395,-51.4721,-33.735,-41.7161,-50.5389
-2633.11,0.980803,0.123719,5,63,0,2648.94,128.3,41.8777,288.988,38.3054,175.428,94.6299,70.408,28.5071,54.548,54.2654,156.721,268.654,56.9197,44.245,62.3643,0.0564845,0.254813,-2.65641,-3.14295,-5.05796,-1.84629,-4.80095,-2.66669,-2.11202,-6.32879,0.98664,1.6,1.5317,-1.55765,-4.82541,-4.77014,2.08606,-2.29191,2.98743,1.29022,0.0701995,0.0431554,0.00635851,0.157822,0.00822193,0.0694817,0.120993,0.0017842,2.68221,4.95302,4.62602,0.210631,0.0080233,0.00847915,-33.9472,-40.7667,-44.2233,-48.814,-42.4675,-39.8687,-56.0088,-41.9332,-40.1334,-49.3025,-49.6894,-44.6504,-34.3491,-44.2194,-44.547,-42.7993,-37.9824,-34.3997,-46.4234,-40.4428,-35.8672,-47.6943,-36.0079,-50.7266,-41.6601,-41.3156,-36.4667,-39.364,-35.4981,-43.1111,-37.375,-43.0162,-49.1436,-56.9299,-36.6476,-40.6954,-35.2936,-39.6319,-46.1834,-49.9592,-57.9852,-53.7955,-53.5861,-51.8765,-37.7366,-32.5711,-45.9657,-41.2903,-46.1988,-36.7806,-40.0773,-47.8089,-42.7036,-36.9952,-47.9371,-29.6126,-46.4897,-57.1703,-48.7896,-35.9543,-42.8196,-48.0544
-2638.29,0.965175,0.123719,5,31,0,2656.18,150.989,46.1442,274.223,44.8601,116.098,94.1601,62.1622,24.3606,64.9069,42.2748,210.781,257.221,68.9315,32.4284,23.3792,0.061945,2.30729,-3.35926,-2.48894,-5.82588,-4.06962,-3.5252,-4.50136,-3.13862,-6.42227,0.703365,0.694077,-0.32346,1.80207,-5.21728,-4.65009,2.03861,-3.92008,2.7262,10.0472,0.0347611,0.0829977,0.0029502,0.0170839,0.029446,0.0110939,0.0433426,0.00162496,2.02054,2.00186,0.723641,6.06219,0.00542206,0.00956074,-33.7045,-39.869,-44.1685,-50.1833,-42.3106,-39.632,-55.4335,-41.4302,-39.7522,-50.064,-53.0553,-46.058,-33.8228,-42.3088,-45.4559,-41.7621,-36.8306,-33.6474,-44.7067,-42.0544,-34.7702,-44.787,-35.1057,-53.7851,-43.1755,-43.5349,-36.499,-39.2137,-34.4948,-43.1609,-39.5949,-41.1024,-50.3509,-56.4899,-36.3066,-40.3066,-33.9716,-39.5195,-45.1847,-53.8128,-61.7779,-52.0502,-53.0388,-49.3717,-37.8787,-31.9259,-42.7555,-41.5793,-48.5668,-37.9108,-40.7674,-46.031,-44.6729,-36.0919,-46.5266,-28.743,-46.689,-56.8225,-51.6522,-33.4937,-41.3819,-51.1973
