# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92684083
# output
#   file = output_cal_g_Kgamma_EPs_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2655.86,0.950234,0.2516,4,15,0,2673.1,83.5548,40.8867,251.683,48.0639,163.42,114.205,65.2696,26.738,73.4801,33.0414,126.856,213.765,60.5051,45.2928,114.273,0.703046,0.111778,0.151884,0.199759,0.278147,0.0914196,0.147555,0.302993,0.133609,0.369983,0.0398032,0.12106,0.0407965,0.0453407,0.417987,0.0480357,-1.9055,0.871691,-34.7095,-42.078,-43.2316,-52.6596,-44.4412,-39.3796,-56.8767,-42.4433,-39.7577,-48.3013,-49.8634,-45.9561,-35.6013,-39.6491,-46.6597,-42.962,-39.18,-35.3212,-46.3948,-44.2786,-36.046,-46.5079,-36.9585,-48.4233,-41.1708,-43.1763,-38.641,-40.8265,-33.3235,-44.2183,-38.5615,-44.4053,-50.5687,-58.2436,-37.5769,-38.9017,-36.8189,-40.8235,-47.1644,-50.9861,-61.1602,-53.0278,-50.9296,-51.6612,-39.4399,-32.6631,-43.2775,-41.5179,-46.6452,-37.9501,-41.3348,-48.4277,-42.3514,-37.3378,-48.3648,-27.8116,-44.8458,-57.5484,-48.7865,-34.7459,-43.8379,-47.7833
-2654.08,0.974758,0.2516,4,15,0,2667.61,117.459,42.4338,261.825,51.3103,168.004,101.839,79.5579,36.14,68.0693,31.2586,160.479,204.422,44.6474,35.7569,83.48,0.639824,0.0753061,0.204354,0.233518,0.249733,0.105706,0.228817,0.279947,0.0958613,0.416185,0.0671266,0.0572262,0.0189405,0.102825,0.409548,0.168994,-1.42185,1.15508,-34.3433,-43.3197,-41.7805,-52.6409,-42.3657,-39.5,-57.1368,-41.9891,-41.0958,-47.7555,-51.0062,-45.6722,-35.1486,-41.8898,-48.2387,-42.2318,-39.4598,-34.4495,-45.837,-44.7684,-34.9887,-46.3371,-35.8379,-46.8704,-41.945,-43.831,-39.3112,-40.3758,-33.6483,-43.2102,-38.168,-42.5359,-49.8073,-57.9523,-36.6152,-40.4454,-35.6902,-40.1886,-47.0464,-52.0508,-61.4234,-54.3803,-51.1114,-50.6925,-40.4319,-32.2551,-43.2835,-41.5222,-47.0103,-37.4683,-41.8083,-48.8302,-42.851,-36.777,-47.8285,-29.0042,-44.9768,-57.1767,-48.9673,-34.6674,-44.4004,-48.3509
-2656.79,0.893521,0.2516,4,31,0,2668.38,93.3054,47.7147,245.941,55.1257,172.151,113.315,78.7944,34.5391,63.1313,37.1966,153.072,204.349,40.6056,35.9908,71.1276,0.645421,0.0456971,0.230629,0.19218,0.186395,0.156194,0.194737,0.224613,0.0668915,0.455084,0.0752709,0.0241852,0.0262868,0.132148,0.410714,0.25698,-1.8113,1.24333,-34.986,-41.1093,-41.5089,-52.8719,-42.5387,-41.319,-57.7302,-41.9626,-41.5714,-48.8349,-51.7348,-45.7136,-35.9127,-41.1446,-47.1892,-41.7423,-40.3696,-34.6723,-45.3013,-44.9737,-35.2146,-46.858,-36.3541,-47.3612,-40.9552,-44.7618,-38.7358,-40.9439,-33.4972,-43.8364,-38.1649,-42.3557,-50.0647,-57.2868,-36.9056,-39.7907,-35.7815,-40.2258,-47.3185,-51.5979,-60.0713,-54.9971,-52.0171,-51.0086,-40.398,-32.6284,-43.156,-41.7193,-45.6073,-37.7941,-41.4503,-48.4062,-42.6235,-37.2054,-47.9472,-29.4253,-45.6252,-55.325,-47.6841,-35.1727,-44.493,-48.3004
-2660.5,0.971904,0.2516,4,15,0,2673.45,108.043,59.3689,275.227,49.2415,179.319,131.934,70.9982,28.6691,91.404,35.1537,170.117,230.517,51.1396,44.6496,139.463,0.704754,0.0422502,0.14361,0.218937,0.286244,0.109542,0.188404,0.3161,0.0999562,0.313998,0.122552,0.0812961,0.0389536,0.103238,0.380301,0.0230115,-1.90543,1.05718,-34.7779,-41.869,-41.2801,-52.4252,-41.6959,-40.2042,-56.5527,-42.3975,-39.6835,-48.8952,-50.1527,-45.2037,-36.2544,-43.3466,-46.9079,-42.3975,-39.8886,-34.5208,-46.1838,-44.3313,-35.2753,-45.8734,-37.1509,-49.5874,-41.8584,-44.5592,-38.123,-40.9378,-35.0766,-43.6598,-37.4664,-42.7641,-49.5065,-57.6528,-36.6392,-38.7039,-36.4889,-39.9689,-47.1103,-52.1451,-64.5477,-54.5452,-51.4212,-53.3598,-40.5986,-33.304,-42.0871,-41.9609,-47.5428,-38.8764,-41.6837,-48.6359,-41.9225,-37.2771,-47.4137,-27.9122,-45.657,-56.9448,-47.5987,-34.4996,-44.1199,-47.4174
-2663.23,0.860445,0.2516,5,63,0,2680.79,74.9048,37.5519,239.798,45.3776,150.5,94.4664,73.1783,25.9328,64.9251,37.0573,116.766,206.257,49.8549,35.3244,41.895,0.511891,0.0499638,0.240174,0.209906,0.193143,0.0831086,0.190589,0.184692,0.050452,0.469512,0.0763543,0.057586,0.0225102,0.128102,0.515481,0.232934,-1.81079,1.5175,-34.2821,-41.6166,-43.7451,-51.5601,-44.4493,-39.5843,-58.0599,-42.4852,-39.3426,-50.0936,-50.346,-45.6256,-35.0109,-39.8469,-47.3769,-42.9497,-39.37,-35.1386,-45.1018,-44.4856,-35.8465,-47.0764,-36.5703,-47.7851,-40.7854,-43.6381,-38.9689,-41.5199,-32.0417,-44.3275,-38.7088,-43.6509,-51.1489,-58.3848,-37.9606,-39.7663,-36.3337,-40.8364,-48.2952,-51.0737,-61.7745,-53.2473,-51.415,-51.3992,-39.6888,-31.9715,-43.5447,-41.3543,-45.5041,-37.2209,-40.1184,-48.8156,-42.6878,-38.1931,-48.4455,-28.9475,-46.1969,-56.636,-48.0706,-35.3589,-44.0525,-48.4631
-2666.25,0.938887,0.2516,4,15,0,2679.06,89.7359,47.7482,241.271,32.264,164.116,114.417,53.1857,25.7721,76.4679,32.9942,136.217,155.677,52.2896,32.5418,137.043,0.473252,0.0657408,0.15427,0.181959,0.412161,0.159866,0.192552,0.377067,0.16362,0.409044,0.151953,0.0803494,0.063726,0.168267,0.331574,0.0384172,-1.88346,1.02655,-35.7877,-41.6037,-40.9018,-53.0848,-40.5183,-40.47,-56.5983,-42.5824,-40.5133,-49.137,-51.1027,-46.0104,-36.9879,-43.8141,-47.1363,-42.0161,-39.8406,-34.7648,-46.6842,-44.8198,-35.2142,-46.193,-37.0762,-49.7875,-41.3935,-44.4124,-38.3513,-40.5738,-34.1612,-43.4786,-37.8746,-42.2271,-48.9154,-57.2876,-36.2894,-38.5246,-36.8342,-41.4172,-47.3925,-52.5648,-62.5852,-54.6707,-51.9853,-53.6189,-39.2199,-33.0503,-43.2295,-42.2293,-48.7678,-37.5843,-40.9572,-49.2383,-42.3836,-37.153,-47.5426,-28.2931,-46.3661,-56.142,-47.7189,-35.4721,-44.7494,-47.5685
-2660.34,1,0.2516,4,15,0,2680.43,103.711,41.7986,244.278,53.034,141.989,95.4709,68.5429,20.5626,61.6243,26.8628,130.415,191.177,46.6437,38.5166,62.1273,0.606538,0.060431,0.205615,0.174616,0.181918,0.156047,0.23071,0.333221,0.147449,0.435802,0.0417073,0.05107,0.0191858,0.0183801,0.478073,0.0663828,-1.57985,1.71633,-34.1701,-41.5574,-42.4392,-51.1707,-44.4897,-40.4075,-57.9118,-43.1589,-40.1475,-48.6013,-51.046,-45.5139,-35.0271,-38.7624,-48.3419,-42.6202,-40.0051,-34.841,-46.0847,-44.814,-35.2292,-47.1159,-36.4671,-45.4351,-41.6572,-43.8067,-39.4206,-41.0918,-33.857,-43.8132,-37.9631,-43.3816,-50.1554,-58.5429,-37.3737,-39.3698,-36.2889,-40.6825,-47.3093,-52.2144,-60.8335,-55.1293,-51.4722,-51.0569,-40.6641,-32.7513,-43.6936,-41.827,-45.5148,-37.2003,-40.9603,-48.801,-41.6438,-37.0258,-48.549,-27.9781,-44.0999,-57.206,-48.213,-34.8693,-44.2764,-48.2519
-2662.24,0.583622,0.2516,4,31,0,2687.32,83.4439,37.2716,231.441,43.8868,191.228,108.342,76.4158,30.7328,65.9314,34.3908,119.293,181.016,41.0311,32.6417,66.4348,0.516131,0.0381423,0.182058,0.211774,0.241972,0.076814,0.119779,0.145929,0.143073,0.427212,0.127793,0.0169853,0.0261099,0.066068,0.43552,0.128785,-1.97579,1.16433,-35.7993,-41.8219,-43.0847,-52.0363,-42.6718,-40.0968,-58.3866,-42.7111,-39.9271,-49.8901,-50.6329,-45.9712,-36.4204,-41.7892,-47.2129,-41.9694,-39.6452,-35.0969,-45.6201,-44.0916,-35.9512,-47.2585,-37.1034,-47.4129,-40.699,-43.3062,-38.8338,-41.263,-32.8545,-43.2436,-38.9686,-42.9463,-49.8877,-57.9781,-37.2051,-39.5747,-35.8005,-41.0629,-47.5912,-50.4655,-60.3388,-53.2662,-51.6069,-50.3699,-39.5746,-32.6156,-43.9613,-42.1147,-46.6775,-38.0851,-40.3403,-48.3475,-42.9014,-37.4267,-48.2141,-28.9223,-45.4239,-56.3756,-48.2384,-35.8269,-43.9825,-48.0097
-2677.85,0.313278,0.2516,4,31,0,2699.49,78.4709,44.5675,263.644,47.1971,137.71,87.8805,88.2076,28.5183,58.7207,25.8695,145.705,183.532,27.4638,29.3833,88.5217,0.440044,0.220393,0.129599,0.224703,0.27824,0.0192543,0.237786,0.232279,0.0481196,0.478766,0.0417299,0.0239431,0.0346254,0.191127,0.539578,0.073174,-1.96368,1.02734,-32.6851,-43.7069,-42.7479,-52.7181,-42.017,-39.2922,-56.828,-42.9092,-39.7287,-50.0599,-51.0822,-45.6152,-34.7129,-41.557,-47.2679,-42.456,-39.1946,-34.4792,-46.1905,-44.8151,-35.4538,-46.9776,-36.3796,-50.3106,-43.1123,-43.5217,-38.482,-41.1456,-34.5161,-44.1991,-38.7714,-42.8523,-49.7445,-59.1099,-36.9086,-40.4682,-34.9478,-40.12,-47.4519,-53.2907,-65.0249,-53.8674,-52.5773,-48.7942,-41.804,-32.4616,-44.4243,-41.4708,-47.1581,-38.977,-43.0089,-46.7042,-43.5113,-37.5306,-47.9821,-28.5327,-44.523,-56.883,-49.9471,-34.529,-43.2808,-47.9644
-2665.64,1,0.2516,4,15,0,2690.25,131.654,41.8512,270.005,49.8448,234.195,104.404,56.8276,33.0747,72.4716,39.0164,121.616,184.537,41.8831,40.8192,121.053,0.587411,0.00590936,0.294721,0.194503,0.240068,0.0930208,0.198082,0.365101,0.120323,0.415164,0.11503,0.0743245,0.04401,0.148939,0.386888,0.0998979,-1.95981,1.22376,-35.9239,-41.1887,-41.2435,-53.0862,-41.945,-40.1564,-56.9777,-42.1319,-40.3906,-49.2934,-50.0769,-45.6412,-35.8476,-42.4773,-48.0836,-42.6547,-39.341,-34.9275,-45.301,-45.4957,-35.753,-46.6717,-36.8494,-47.5899,-40.7248,-45.8253,-38.8316,-40.3637,-33.8185,-43.4029,-37.9903,-42.2018,-48.9574,-58.2871,-36.5248,-39.5621,-36.5289,-40.8967,-47.2749,-52.2667,-61.0191,-53.6254,-51.8341,-51.9665,-39.8666,-32.204,-43.445,-42.1376,-47.6605,-37.1217,-42.0458,-49.2349,-43.24,-37.1012,-48.3183,-28.6391,-45.8047,-57.2907,-48.208,-35.2155,-43.9825,-46.795
-2661.19,0.919924,0.2516,4,15,0,2682.2,118.42,41.0731,244.854,46.5142,216.994,112.89,64.0549,36.7466,73.2847,34.5461,136.67,213.678,39.6178,45.4835,107.126,0.661553,0.0174672,0.198692,0.182779,0.239052,0.0738125,0.169278,0.378156,0.0535965,0.417006,0.132499,0.119203,0.037867,0.13891,0.476736,0.091594,-1.93663,1.11431,-35.5083,-40.6496,-42.4706,-52.6968,-44.2826,-40.0074,-57.3235,-42.3466,-40.1287,-48.5039,-49.3602,-46.1446,-35.6592,-40.4051,-47.889,-42.8739,-39.2118,-34.6027,-45.9444,-44.4332,-35.474,-46.0659,-36.2984,-48.1122,-40.1756,-44.0625,-38.6271,-41.0187,-32.7736,-43.7537,-38.3553,-44.1392,-50.2648,-57.933,-36.8724,-39.4305,-36.3349,-40.5898,-47.3423,-51.6478,-60.9309,-53.8392,-51.4738,-52.4797,-41.0095,-32.2476,-43.122,-41.578,-46.7722,-37.1911,-41.8036,-48.7827,-42.6323,-36.9464,-48.3577,-29.0079,-45.8547,-57.4354,-48.6549,-35.4943,-44.1051,-48.1121
-2665.56,0.95945,0.2516,4,15,0,2679.99,82.971,50.296,276.191,45.6517,155.234,110.575,85.4623,25.4898,78.8273,41.0374,182.544,231.855,74.0406,37.8775,94.5548,0.585144,0.117404,0.106567,0.143141,0.319532,0.218375,0.188829,0.222482,0.191378,0.406411,0.0894836,0.0305007,0.0303715,0.032047,0.345852,0.214249,-1.87865,1.43853,-36.1781,-41.5413,-42.2909,-53.1956,-42.2508,-40.2418,-57.2354,-41.3064,-41.9705,-49.1304,-51.3606,-46.033,-35.9297,-41.9406,-46.5198,-41.9026,-39.5536,-34.4886,-45.7958,-44.3552,-35.1269,-46.1395,-36.526,-50.322,-42.3269,-42.8309,-38.7,-40.5458,-34.4294,-43.807,-38.9611,-43.64,-51.988,-56.6583,-37.1437,-38.989,-36.2841,-39.7494,-46.4101,-50.8769,-60.8168,-53.338,-49.9793,-52.7672,-40.1202,-32.6634,-42.822,-41.6661,-47.8057,-37.9256,-41.0063,-49.44,-43.4742,-36.7399,-47.2902,-28.9297,-46.4001,-56.5637,-49.1494,-35.116,-44.3419,-48.7361
-2659.36,0.902106,0.2516,4,15,0,2680.71,131.847,48.2086,289.229,44.6987,194.251,117.56,68.0593,33.197,73.524,26.6589,131.421,239.384,64.8848,41.5031,83.2095,1.61515,0.045411,0.229066,0.193879,0.319479,0.0659638,0.191529,0.297501,0.115609,0.382932,0.17194,0.0745072,0.0419712,0.0932359,0.402338,0.0830119,-1.64919,1.15398,-34.3815,-42.7717,-42.0652,-53.4222,-43.2614,-40.1339,-56.8909,-42.0882,-39.4552,-48.62,-50.0742,-45.8358,-35.6362,-41.7919,-48.0722,-43.4576,-39.5731,-34.9784,-45.7309,-46.2152,-35.868,-45.7111,-36.831,-47.6646,-41.7703,-44.6291,-38.7565,-40.5374,-34.0009,-44.0615,-37.8526,-42.9301,-49.7404,-58.5312,-37.0483,-40.0799,-37.1991,-40.782,-47.5887,-51.3302,-61.7589,-54.2251,-51.9632,-51.2458,-38.7242,-32.5436,-42.8607,-40.6286,-45.912,-37.6052,-42.499,-47.9391,-42.0425,-37.412,-48.6304,-28.0056,-44.1216,-56.717,-48.6281,-34.5544,-43.9846,-48.0484
-2664.43,0.915656,0.2516,4,15,0,2678.68,104.794,39.669,219.724,31.5475,194.004,110.564,65.437,37.2736,68.3744,33.6283,151.98,225.139,48.984,37.5129,134.207,1.18872,0.0615146,0.275603,0.331297,0.414591,0.125691,0.148217,0.287697,0.0758284,0.283278,0.0769666,0.0552926,0.0116659,0.0396539,0.421529,0.0765518,-1.57371,1.04395,-35.2945,-44.6222,-42.863,-52.5442,-42.6602,-39.0209,-56.9445,-42.3055,-39.6719,-45.7619,-49.6345,-46.3149,-35.6053,-41.8402,-48.2919,-42.5481,-39.3419,-35.985,-46.6104,-46.4065,-36.5003,-46.819,-36.347,-45.4679,-41.0085,-45.3205,-40.32,-41.4235,-32.3462,-44.5274,-38.8379,-43.1737,-50.751,-58.7904,-38.2434,-40.2357,-36.787,-41.3416,-48.0074,-50.2311,-57.8522,-53.5616,-52.1903,-49.077,-40.5852,-32.9719,-43.8295,-41.8551,-45.1992,-38.3147,-41.9475,-48.1241,-43.1211,-37.6647,-49.0068,-28.242,-44.4113,-55.8922,-48.6436,-34.3681,-45.1072,-47.7574
