# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94246188
# output
#   file = output_cal_pl_Ka_EPs_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2627.22,0.987393,0.126324,5,31,0,2646.07,132.134,35.6684,220.217,34.2955,253.982,77.5077,54.0083,20.0957,52.2143,44.3186,170.118,282.938,31.7633,38.5351,79.9939,0.0532816,2.62844,-4.11906,-4.47223,-5.78432,1.36617,-5.09817,-3.23852,-4.17985,-6.04566,1.43843,1.48191,3.38568,-2.95625,-4.4584,-1.19627,2.05853,-2.11886,3.13433,13.8521,0.0162597,0.0114218,0.00307541,3.9203,0.00610792,0.0392221,0.0153008,0.00236811,4.21408,4.40136,29.538,0.0520136,0.0115809,0.302318,-33.8254,-40.8817,-44.1452,-49.2555,-40.8328,-38.5146,-55.2371,-42.5635,-38.1284,-48.3668,-50.8411,-45.3165,-34.1101,-45.3134,-45.4581,-42.0383,-37.4511,-34.7543,-45.8425,-41.6419,-36.7282,-46.7252,-35.7105,-50.8537,-41.3776,-43.6129,-36.4873,-40.0353,-32.2833,-43.3612,-37.775,-41.8308,-48.7756,-57.6282,-37.1518,-39.5676,-35.0596,-40.4447,-46.081,-51.6035,-58.3766,-52.9518,-54.4827,-49.5537,-37.5975,-31.8621,-45.1316,-41.1209,-45.8874,-35.4865,-40.5052,-46.1609,-42.902,-36.4259,-47.9283,-29.1309,-46.1312,-55.8009,-49.551,-34.0853,-42.2974,-49.1349
-2623.78,0.974205,0.126324,5,63,0,2638.72,101.498,41.0954,252.281,37.1761,211.72,81.8674,51.065,35.3926,56.8101,39.7398,166.549,199.101,36.4076,29.8446,88.0737,0.0679853,0.805921,-2.62394,-2.00339,-5.14334,-0.427569,-3.74475,-3.7054,-1.11755,-5.4188,0.897079,2.6338,-0.794596,-2.17809,-4.04721,-0.0554492,2.09906,-2.47084,2.75826,2.23876,0.0725166,0.134877,0.00583814,0.652092,0.0236416,0.0245904,0.32708,0.00443244,2.45243,13.9266,0.451764,0.113257,0.017471,0.94606,-33.9112,-40.5427,-42.945,-49.9562,-41.7765,-40.4206,-55.4632,-41.8019,-39.5325,-48.5438,-52.9776,-46.5657,-34.8557,-41.5675,-44.893,-42.4855,-37.7492,-34.2169,-45.4842,-41.762,-36.1752,-45.34,-35.5329,-52.3317,-40.9092,-42.5911,-36.9657,-40.1485,-34.1014,-43.2911,-39.3461,-41.6384,-48.8185,-57.0152,-36.96,-39.5918,-34.8692,-39.9415,-46.0206,-52.4456,-58.9575,-52.8436,-53.784,-49.7747,-38.1059,-32.4878,-43.7794,-41.8902,-44.8092,-37.284,-39.9657,-45.1624,-43.2845,-36.2781,-47.8846,-29.086,-46.3459,-55.5751,-50.0595,-34.2489,-42.0427,-49.9409
-2627.78,0.958653,0.126324,5,31,0,2642.48,148.141,41.0643,244.38,44.8265,164.777,83.9645,60.5964,41.8914,55.9736,42.7265,183.476,281.473,42.2688,40.2917,87.3436,0.0362032,1.69101,-3.58558,-3.52945,-5.14415,-0.827499,-4.83243,-3.5267,1.40992,-6.4347,2.29363,2.58082,4.97134,-2.03832,-4.51159,-2.08838,2.03743,-1.79541,3.23524,5.42494,0.0277206,0.0293211,0.0058334,0.437141,0.00796717,0.0294017,4.09562,0.00160489,9.9109,13.2079,144.221,0.130248,0.010981,0.123887,-33.1148,-40.3481,-43.67,-48.9781,-41.1762,-39.6416,-55.1905,-42.0255,-39.1792,-48.8015,-51.4279,-45.1587,-34.0369,-43.1483,-45.4513,-42.3768,-37.8037,-33.9538,-45.6147,-41.1496,-35.4208,-46.5386,-35.5609,-49.3018,-41.7253,-43.0186,-37.26,-39.4729,-34.4708,-43.986,-38.1566,-41.8815,-48.777,-56.6139,-36.4324,-40.0993,-34.8521,-39.9682,-45.8539,-51.5227,-60.9326,-53.1088,-54.2814,-49.939,-37.151,-32.5256,-44.4232,-41.3199,-47.1566,-36.6665,-39.4895,-47.8462,-42.9947,-36.0671,-46.9693,-28.4705,-46.3577,-56.4088,-49.1167,-34.4363,-42.649,-49.1525
-2624.23,0.974161,0.126324,5,31,0,2640.25,120.038,40.0502,238.02,36.4644,120.627,72.6013,45.678,37.097,54.7289,40.3404,174.469,260.597,21.1983,36.1323,58.8401,0.0626171,1.08038,-2.41601,-3.45032,-5.08365,-3.25889,-5.24265,-5.01774,1.19361,-5.8525,1.57863,0.519879,3.57494,-5.34835,-4.78149,-4.25766,2.09328,-1.83176,3.25377,2.94579,0.0892773,0.0317355,0.00619723,0.0384311,0.00528625,0.00661948,3.29898,0.00287269,4.84828,1.68182,35.6924,0.004756,0.00838353,0.0141554,-33.4054,-40.4153,-43.9566,-48.8825,-41.9122,-38.4692,-55.2045,-42.3489,-39.9796,-48.4052,-49.7126,-45.776,-33.6769,-43.4702,-45.6217,-41.4599,-37.605,-34.2172,-47.5614,-41.3419,-35.3191,-46.2123,-34.9745,-51.1833,-42.2679,-42.8532,-36.5572,-39.9515,-33.9621,-43.6118,-37.8714,-42.1449,-49.9472,-57.0887,-36.4877,-39.9262,-34.9468,-39.9265,-45.7853,-51.4134,-56.8595,-52.7432,-53.4383,-50.2982,-37.6587,-31.8882,-44.8829,-41.6002,-45.5924,-35.6978,-40.978,-46.4078,-42.84,-35.9536,-47.9693,-28.7693,-46.2174,-57.3446,-49.5974,-34.8125,-42.3748,-49.3053
-2636.37,0.896929,0.126324,4,15,0,2647.78,132.677,41.6785,235.515,33.5205,159.334,66.1848,43.9617,26.4284,53.1187,38.1911,155.572,201.526,21.9903,34.2709,62.6437,0.0521064,2.6299,-2.70844,-2.5315,-5.53265,-2.26452,-5.39341,-5.48242,1.47225,-5.63459,1.30903,3.59131,0.461046,-5.60109,-5.10897,-3.91033,2.07307,-2.71288,3.4425,13.8724,0.0666406,0.0795396,0.00395549,0.10388,0.00454645,0.00415925,4.35901,0.00357215,3.7026,36.2816,1.58573,0.00369382,0.00604232,0.020034,-33.66,-39.9939,-43.119,-49.0803,-42.2723,-40.0432,-55.6085,-42.0611,-40.3452,-47.961,-50.485,-46.1011,-34.2176,-40.5594,-46.4832,-42.2996,-38.3646,-34.4951,-47.8009,-41.955,-35.5709,-46.0517,-35.4036,-48.6561,-42.1072,-44.1438,-37.7697,-40.1238,-35.1277,-44.128,-38.2271,-42.1252,-49.2509,-57.5727,-37.1091,-39.639,-35.8042,-40.4113,-46.0217,-52.0846,-58.4489,-53.1397,-54.2949,-50.7064,-37.8637,-32.8677,-44.7351,-42.1,-45.9423,-35.2521,-39.7318,-47.1256,-43.6547,-36.2633,-47.3612,-27.6852,-46.1796,-55.8628,-48.786,-35.0328,-43.3333,-49.3908
-2628.17,0.986112,0.126324,5,31,0,2645.99,102.483,35.3336,225.393,40.0096,144.921,62.5965,52.8465,47.0286,51.1913,44.3088,173.661,265.763,21.5346,35.1139,51.8809,0.0448872,-0.167879,-2.61194,-3.06296,-4.72292,-2.28209,-5.77436,-3.8298,0.680311,-6.22865,1.6166,3.80664,2.85491,-5.04206,-3.81946,-5.00602,2.05394,-1.61875,3.06176,0.845456,0.0733922,0.0467491,0.00888919,0.10207,0.0031062,0.0217139,1.97449,0.00197212,5.03594,44.999,17.3728,0.00646045,0.0219396,0.00669749,-33.2683,-40.2903,-43.3591,-49.6884,-41.9226,-39.1994,-55.4875,-41.7945,-40.3414,-48.1562,-50.6844,-46.1798,-33.9749,-42.0237,-45.6558,-42.3509,-37.8447,-34.5901,-46.3434,-41.0841,-36.1076,-45.9875,-35.4015,-49.9161,-42.2282,-42.4731,-37.082,-40.4456,-34.0228,-43.536,-38.6454,-42.3086,-50.2843,-57.4119,-37.0129,-41.5777,-35.25,-40.2521,-46.0075,-49.9392,-55.0642,-52.5535,-53.3601,-49.7731,-37.7715,-31.8828,-44.1504,-41.3962,-44.8499,-35.6964,-40.6031,-46.4163,-43.3077,-36.312,-47.6316,-29.6384,-47.0169,-57.1157,-49.529,-35.0917,-42.5993,-49.8837
-2627.62,0.986556,0.126324,5,31,0,2641.18,85.9176,41.8504,267.956,36.9546,114.506,79.7971,55.4454,41.6716,54.1688,41.6757,192.299,243.344,54.3608,29.9745,97.0692,0.059067,-2.15695,-3.29542,-2.64221,-5.76549,-4.04914,-5.53902,-4.12266,0.986036,-5.92912,0.703076,3.83055,1.941,-2.25127,-5.00838,-0.986679,2.00432,-2.01389,3.74106,0.115678,0.0370525,0.0712036,0.00313385,0.0174374,0.00393037,0.0162014,2.68059,0.00266081,2.01996,46.0877,6.96573,0.105265,0.00668174,0.372813,-32.9179,-40.7049,-41.8014,-49.2141,-40.8376,-39.8785,-55.215,-41.8446,-39.8366,-47.0325,-52.3294,-45.4531,-34.0881,-43.0183,-45.5377,-41.8623,-38.4696,-34.7754,-45.7863,-41.6823,-35.808,-45.7078,-35.0086,-50.4047,-41.9703,-42.8832,-36.956,-39.1902,-35.3982,-43.0761,-37.8439,-41.1222,-48.6095,-56.8094,-36.7111,-40.0158,-35.1961,-40.2563,-46.1068,-53.3575,-59.4485,-53.3817,-53.813,-50.3168,-37.0289,-32.4324,-44.2995,-41.6812,-46.6708,-37.1103,-40.3786,-46.437,-42.7955,-36.3257,-47.3519,-28.9139,-45.8594,-55.9313,-49.015,-34.7431,-42.6936,-48.9313
-2627.78,0.980681,0.126324,5,31,0,2640.2,110.204,38.928,220.456,42.8964,180.936,96.9718,51.2055,18.5327,52.4862,39.8787,197.467,226.727,55.7732,37.7099,131.615,0.0566262,-0.17627,-3.59944,-3.08269,-4.61414,-1.23127,-3.94921,-4.11153,-4.76293,-5.85686,0.583048,-0.0983657,0.263972,-1.7704,-3.54206,-2.06224,2.13794,-2.47801,1.90461,0.838392,0.0273391,0.045836,0.00991071,0.291922,0.01927,0.0163827,0.00854052,0.0028602,1.79149,0.906317,1.30209,0.170266,0.0289536,0.127169,-33.5892,-40.8395,-41.9632,-49.9062,-41.2162,-40.8742,-54.5426,-41.5019,-41.3896,-47.5525,-53.6727,-46.1397,-35.2802,-43.8327,-44.8623,-41.2615,-38.1158,-34.2382,-46.6292,-41.7808,-35.4406,-45.7416,-35.1475,-51.1734,-41.4215,-43.2785,-36.7501,-39.6093,-33.2659,-43.793,-38.3735,-41.9632,-47.9092,-56.2586,-36.8583,-38.4336,-34.4178,-40.5594,-46.5643,-52.5732,-59.6646,-53.9654,-54.7681,-50.7464,-38.8491,-32.4195,-44.5148,-41.7079,-46.5712,-36.9353,-39.6733,-47.7737,-43.3235,-35.9068,-48.1853,-29.4907,-47.1163,-55.4276,-49.3002,-34.7801,-43.5156,-49.5445
-2624.93,0.983472,0.126324,5,63,0,2644.06,104.834,35.4213,238.239,33.5828,138.544,86.0875,52.9197,22.1174,55.5032,39.8114,187.1,254.56,36.6235,40.4113,120.249,0.0463544,-0.299752,-3.47323,-3.80912,-4.87958,-2.55605,-4.64903,-4.48555,-3.50368,-5.73357,0.405754,2.45785,0.849004,-0.79294,-5.02038,-0.973111,2.08925,-2.33146,1.62585,0.741002,0.0310166,0.0221677,0.00760021,0.0776111,0.00957085,0.0112707,0.0300864,0.0032355,1.50043,11.6797,2.33732,0.452513,0.00660204,0.377906,-33.2614,-40.4257,-44.1649,-47.9243,-41.5392,-39.179,-55.8212,-42.7653,-39.0244,-48.7455,-50.3974,-45.626,-34.0266,-43.8063,-45.6418,-41.7037,-37.9853,-34.3742,-46.6165,-41.0539,-35.2588,-47.7832,-34.8777,-49.5493,-39.7511,-42.643,-36.8679,-40.5372,-33.1499,-42.9967,-37.8524,-42.6622,-48.2713,-57.2854,-36.9162,-38.1173,-34.664,-40.3302,-46.6876,-51.023,-57.9405,-54.134,-54.2611,-50.2809,-39.0471,-32.0705,-45.9573,-42.3467,-45.2174,-35.9448,-39.447,-47.151,-42.5745,-36.1872,-48.7587,-29.5311,-46.7375,-56.4563,-49.4833,-34.8478,-42.7726,-49.1579
-2625.49,0.998738,0.126324,5,31,0,2636.33,128.411,36.0259,211.483,32.2326,149.035,86.7787,50.2178,26.5859,54.9734,41.5838,199.686,240.913,35.5647,40.9187,133.611,0.0468998,-0.514355,-3.49895,-3.73284,-4.72921,-2.2305,-4.61152,-4.40566,-2.67915,-5.53229,-0.375051,1.95863,0.327177,-0.952941,-4.49653,-1.29788,2.07124,-2.73539,1.72203,0.597886,0.0302292,0.0239247,0.00883343,0.107474,0.00993672,0.012208,0.0686213,0.00395693,0.687254,7.08961,1.38705,0.385605,0.0111476,0.273111,-33.4732,-40.0405,-42.7323,-48.6126,-41.0749,-39.8878,-55.7048,-41.913,-39.9392,-47.5518,-51.0526,-46.0054,-33.7499,-42.4802,-46.044,-41.7264,-38.0916,-34.1417,-46.3621,-40.9997,-35.1126,-47.1481,-35.0004,-49.0749,-40.1231,-42.7701,-36.8411,-40.8181,-32.8871,-43.0327,-37.9955,-42.7039,-48.1421,-56.8293,-36.7816,-39.3523,-34.6599,-40.3276,-46.7749,-51.2611,-58.728,-54.5851,-54.2224,-51.1156,-39.4908,-32.5012,-45.9067,-42.6415,-44.7054,-36.2962,-40.0313,-47.3328,-43.1241,-36.2892,-49.0695,-30.3622,-47.3704,-55.5693,-50.3668,-35.0075,-43.3983,-49.7779
-2632.45,0.664319,0.126324,5,31,0,2641.6,109.194,44.0055,261.198,52.8525,172.108,87.6142,64.1831,36.1529,53.5631,38.364,152.676,252.257,32.5851,29.0768,146.723,0.0761662,-0.963102,-2.31774,-1.76998,-4.02358,-1.30662,-4.46906,-3.56818,-0.421218,-6.1527,1.50851,1.24715,2.30661,-0.847048,-5.37514,0.241413,2.03947,-2.70623,3.40752,0.381707,0.0984964,0.170337,0.0178889,0.270734,0.0114581,0.0282071,0.656247,0.00212773,4.51999,3.48042,10.0404,0.428679,0.00463029,1.27305,-33.1665,-40.1719,-40.7864,-49.7902,-42.0176,-42.2061,-55.9807,-41.5795,-40.7877,-49.7115,-52.1363,-45.3549,-34.4628,-40.1049,-45.9794,-42.293,-39.1812,-34.3613,-45.9384,-41.2976,-36.2149,-45.7854,-35.6297,-52.3579,-40.942,-42.0195,-36.5175,-39.5204,-35.9041,-42.8371,-38.2959,-41.2617,-47.9104,-57.8619,-36.5616,-39.3943,-34.6892,-39.9348,-45.6329,-52.7223,-59.8818,-54.6805,-53.6821,-51.1424,-37.9362,-32.9828,-44.3824,-42.0322,-46.2246,-38.0388,-42.1798,-45.2725,-42.3927,-36.4764,-48.7092,-28.9728,-44.7745,-55.1883,-50.4048,-34.8777,-42.47,-48.428
